title,category,content
"中节能太阳能镇江公司精彩亮相2019SNEC展会，再踏新征程-中国企业报道","旅游","中国企业报道6月6日，为期三天的第十三届(2019)国际太阳能光伏与智慧能源(上海)展览会落下帷幕。本次展会上，中节能太阳能镇江公司作为领跑度电成本降低的光伏产品及系统一体化解决方案提供商精彩亮相，大气的展台设计及拳头产品吸引众多客户关注，收获不断。荣获20强荣誉称号\n展会前夕，在2019全球光伏20强排行榜发布会上，中节能太阳能镇江公司荣获“2019中国光伏组件企业20强”称号。镇江公司的此次获奖，再次以优异的业绩证明了自己的实力。\n拳头展品精彩亮相\n展会期间，中节能太阳能镇江公司的高效半片组件、PVB彩色双玻组件及智能组件等特色产品一经亮相，吸引了众多客户的眼球。此次展会镇江公司主打“光伏+”模式，进一步传递了镇江公司在光伏+生态、光伏+建筑、光伏+定制上的构思与应用，体现了公司光伏+智能、光伏+运维、光伏+储能的发展战略。“光伏+”模式打开了跨产业融合发展的新路径，当前行业发展进入新阶段，也对“光伏+”模式的创新性提出了更多的要求。\n收获多多 荣誉满满\n6月6日上午，如火如荼的SNEC展进入最后一天，十大亮点评选结果压轴巨献、隆重揭晓，中节能太阳能镇江公司凭借“新型彩色轻质PVB双玻组件”在众多企业中脱颖而出，荣获“太瓦级钻石奖”至高荣誉，为本届展会划上圆满句号。\n护航不止高效。通过参加此次展会，中节能太阳能镇江公司不但收集到更多最新的光伏行业资讯及市场信息，也进一步提高了公司在光伏行业的知名度。\n阳光路上，携手同行;凝心聚力、再创佳绩。展会虽已落幕，中节能太阳能镇江公司将继续走科技创新之路，秉承绿色发展理念，以客户为中心，以更优质的产品服务广大客户。携手共进，互利共赢!\n"
"【惠普ENVY 13-AQ0011TX 6QT48PA】报价_参数_图片_论坛_HP 薄锐13-AQ0011TX惠普笔记本电脑报价-ZOL中关村在线","旅游","办公室的人熙熙攘攘来来回回，是不是最怕某些同事突然站在你身后，拍着你的肩膀大声对你说，“诶呦！你跟你女朋友聊天这么酸溜溜的啊，快给我们看看你们都聊什么了１或者被人调侃，“小李啊，我看你在办公室天天聊微信聊个没完 [阅读全文]\n2019-09-03 05:14:00\n"
"“张家界·武陵源号”高铁列车开行 覆盖20余个大中城市","旅游","　　红网时刻武陵源9月4日讯（通讯员 吴勇兵）9月4日，200余名广东游客从广州南站搭乘“张家界·武陵源”号G650次高铁列车经长沙前往张家界武陵源景区游玩。当日，首趟以世界自然遗产、世界地质公园、中国第一个国家森林公园张家界武陵源命名的旅游高铁专列“张家界·武陵源”号正式运行。\n　　当日，笔者搭乘体验“张家界·武陵源”号高铁列车时看到，每节车厢的车身都贴有“张家界·武陵源”“世界自然遗产”“世界地质公园”形象标签和张家界武陵源形象LOGO标识，座椅头垫印有张家界武陵源的官方微信二维码和世界自然遗产、世界地质公园等5个LOGO标识，座椅的小桌板、行李架、门贴等处均贴有张家界武陵源的风光宣传画，列车的八节车厢全部烙上了张家界武陵源印迹。\n　　武陵源区文化旅游广电体育局局长向延初介绍，“张家界·武陵源”号在广州南站—至南京南站区间内循环运行，沿途经过广东、湖南、湖北、安徽、江苏、上海五个省市，在广州、长沙、武汉、合肥、南京、上海等近20个武陵源重要客源地城市经停或中转，客流量广，覆盖面大，对提升张家界武陵源对外品牌形象，拉动高铁沿线城市客源具有重要的推动作用。\n　　“今天真凑巧，我们正好启程到张家界度蜜月，没想到就坐上了‘张家界·武陵源号’高铁。武陵源去过几次了，山水峰林百看不厌啊!”坐高铁到长沙中转去张家界旅行的广东中山的李先生和朱女士一说起武陵源的美意犹未尽。\n　　广州、长沙、武汉、南京、上海等都是张家界重要的客源地，有了“张家界·武陵源号”高铁列车，对我们旅行社进一步拓展沿线客源市场也提供了商机。搭乘“张家界·武陵源号”在沿线调研考察的张家界旅行商曹先生表示，政府为景区、旅行社搭好台，我们也要做好跟进和市场对接，真正让“张家界·武陵源号”成为宣传武陵源的好阵地，吸引更多的人到武陵源领略世界自然遗产。\n责任编辑：李平\n"
"江西：2700萬元溼地生態補償款 爲候鳥“保駕護航”","旅游","　　江西：2700萬元溼地生態補償款 爲候鳥“保駕護航”\n　　新華社南昌9月4日電(記者姚子云)記者近日從江西省林業局獲悉，隨着中央林業改革發展資金下達，江西今年統籌安排2700萬元，用於補償鄱陽湖溼地周邊因候鳥保護造成損失的湖區羣衆、社區及相關保護區，比去年多出700萬元，破解鄱陽湖“人鳥爭食”問題。\n　　據瞭解，鄱陽湖國家重要溼地生態效益補償主要用於對候鳥遷飛路線上的重要溼地，因鳥類等野生動物保護造成損失而給予的補償。補償對象分三類：受損的基本農田及第二輪土地承包範圍內的耕地承包經營權人、遭受損失或受影響的社區和承擔了鄱陽湖國家重要溼地保護任務的鄱陽湖國家級自然保護區管理局。\n　　據介紹，江西溼地補償實施範圍不斷增加，已從部分區域擴大到鄱陽湖全域範圍。\n"
"我要推广-海融易","旅游","https://wap.hairongyi.com/t/\n浏览器不支持，请手动复制链接\n关闭\n"
"罗源县举办文明城市创建工作专题浙江培训班","旅游","　　为进一步深化罗源县精神文明创建工作水平，夯实文明城市创建基础。8月26日，罗源县委文明办组织各乡镇、县直有关单位具体负责精神文明创建工作领导40余人赴兰德长三角培训中心杭州培训基地开展为期5天的文明城市创建专题培训。\n　　培训将理论学习、案例分析、实地考察、交流研讨融为一体，以灵活多样，丰富多彩的培训方式达到培训的目的。理论课上，主要围绕杭州的文明创建实践、城市文化与品牌打造，以通俗语言、典型事例，详细论述和分析了杭州全国文明城市创建工作做法。实地方面，对杭州市馒头山社区、西湖区三墩镇绕城村、桐庐县江南镇环溪村、荻浦村、桐庐县新时代文明实践中心、西湖区古荡农贸市等地进行了现场调研学习，学员们实地感受杭州浓厚文明创建氛围，边走边记，参考借鉴杭州文明创建工作经验做法，联系罗源县实际展开热烈讨论，共同探讨罗源县文明城市创建有关工作。\n　　通过培训学习，进一步提升了文明创建工作意识，把握精神文明创建工作着力点，下一阶段，将以学习工作为契机，进一步推动罗源县文明创建工作再上新台阶。\n"
"淡海新市鎮這塊國有地 將變身轉運站","旅游","好房網News記者李彥穎／新北報導\n淡海輕軌通車已經將近9個月，周邊的開發成為當地民眾最關心的問題。內政部營建署表示，在淡水行政中心站附近，有一塊3.68公頃國有地，目前已經和新北市政府達成共識，將會朝轉運站結合商業設施的方向來規畫，希望帶動當地的商業發展。\n營建署新市鎮建設組長蘇崇哲表示，營建署擁有的土地，約3.68公頃，位於淡海新市鎮第1期發展區內，東鄰淡金路2段（登輝大道），西鄰中山北路2段，北鄰濱海路1段，南鄰新市國小，附近還有淡水區公所、淡水國民運動中心，而且剛好就在大賣場對面，極有發展潛力。\n營建署表示，位於淡海新市鎮輕軌捷運淡水行政中心站附近的3.68公頃國有地，已經完成開發規劃。照片營建署提供\n蘇崇哲表示，這塊土地只有其中的0.3公頃屬於捷運車站專用區，能夠作為淡海輕軌淡水行政中心站車站用地，另外的3.38公頃為倉儲批發專用區，不適用大眾捷運法的開發優惠，因此才會請新北市政府研究，設法讓整塊地都適用大眾捷運法，讓整塊土地達到最高的開發效益。\n蘇崇哲表示，由於該地的開發與新北市TOD的發展願景契合，因此目前營建署已經跟新北市政府達成共識，並且完成土地整體開發的評估規劃，後續將辦理變更土地使用分區、納入稅捐減免地區適用範圍，然後就會開始進行招商作業。\n"
"尊龙人生就是博旧版手机_尊龙d88现金一下_尊龙d88皆选ag发财网_尊龙人生就是博旧版手机官网㊣㊣","旅游","全部分类\n精华博文推荐\n【孙园园】\n【刘永波】\n【罗萧】\n【和磊】\n【赵志慧】\n人气最旺专家\n领域：秦皇岛\n介绍：他们认为，定时清理肠胃，不吃谷物、肉、蛋、蔬菜等，大量喝白开水，并以混合果汁、苹果等水果、青菜汁、葡萄糖水等代替三餐饮食，可让身体更健康。...\n领域：慧聪网\n介绍：　　面朝大海的文艺聚集地　　作为三亚城市发展早期的名片之一，大东海是许多当地人心中的情感记忆，是不少中外游客的欢乐天堂，也是这座城市的“会客厅”。\n·\n·\n·\n·\n本站新公告\n最新列表\n【】\n经过30多天的治疗，患者身体逐步恢复。\n【】\n”周卫平说。\n【】\n新华社记者郭程摄7月20日，中国队球员杨瑞琦（左）与马来西亚队球员穆罕迈德·哈利·丹尼什在比赛中拼抢。\n【】\n　　市民感受　　外观漂亮时尚，乘坐方便快捷　　开通首日，不少市民也纷纷前来体验海口市郊列车。\n【】\n虽是早晨，但地面温度并不低，不一会，在车流中忙碌的熊远圣和他同事们的后背已经湿了一大片。\n【】\n【】\n美丽的小花满田野。\n【】\n网络正式商用后，将另行公布5G服务方案和套餐。\n【】\n　　乐于钻研，带领团队共成长　　身为主管的陈翠华在自我综合能力提升的同时，也不忘带领团队一起成长。\n【】\n“今年上半年香蕉基地投入2800万元，胡椒基地投入460万元，水库建设投入320万元。\n【】\n【】\n（陈硕娟胡阳）\n【】\n【】\n投诉方面，商品类投诉8974件，服务类投诉12148件，分别占投诉总量的%和%。\n【】\n“新时代文明实践乡村振兴志愿服务工作，既是创新开展新时代文明实践工作的重要载体，也是全面推进乡村振兴战略的重要举措。\n最新活动\n一周热评\n一周热点\n论坛热帖\n热门招聘\n本站互助\n共5页\n2019-09-04\n"
"以乡村振兴巩固脱贫攻坚成果","旅游","　　三峡日报讯（记者雷鹏程）6月12日，市委书记周霁在远安县调研时强调，要深入学习贯彻习近平总书记关于扶贫开发和乡村振兴的重要论述，积极探索推进脱贫攻坚与乡村振兴有机结合，以乡村振兴巩固脱贫攻坚成果。\n　　上午时分，细雨中的花林寺镇龙凤村山雾缭绕、景致如画，吸引了不少外地游客前来休闲度假。周霁沿着山间小路走进村民家中，与村民、游客深入交流，详细了解该村旅游产业发展情况。他指出，要保山水、保文化、保收入、保安全，充分用好山水、人文资源禀赋，推动旅游这个致富产业连点成线、集中连片，打造精品线路，推进全域旅游。在紧临远安县城的鸣凤镇北门村，规划图上的九子溪特色民宿项目，正在当地工匠的建设中逐渐变成现实，周霁指出，要严格按规划执行，科学引导农民有序建房，做到屋外错落有致、屋内生活有品质，着力打造精品民宿。\n　　在茅坪场镇何家湾村，看到曾经脏、乱、差的画面已一去不复返，取而代之的是眼前绿、净、齐的生动图景，周霁勉励相关负责同志，要继续把人居环境整治好，深入学习浙江“千村示范、万村整治”工程经验，持续推进“厕所革命”，探索引入中水处理系统，做好农村生活污水、生活垃圾处理。要把致富产业发展好，不断发展壮大村级集体经济收入，让农村成为安居乐业的美丽家园。随后，他来到茅坪场镇晓坪村食用菌基地，详细了解食用菌种植工艺、销售市场等相关情况，希望企业充分用好电商销售平台，进一步拓宽销售渠道，带动更多农民群众致富奔小康。\n　　沿着漳河，周霁来到地处宜昌、襄阳、荆门交界处的远安县茅坪场镇长荣村，听取生态修复、安全饮水等工作情况汇报，看望慰问驻村工作队员和农民群众。见到周霁，已在漳河畔居住了近80年的村民赵德炳十分高兴，细数着漳河几十年来的变迁，直言生活环境更好了。了解到这些改变的发生，与长荣村正在实施的道德“红黑榜”制度密不可分，有效引导着村民不乱倒垃圾、焚烧秸秆等，推动该村人居环境持续改善，漳河长荣段水质也稳定在Ⅱ类，周霁对此表示肯定，他指出，要落实河湖长制，扎实做好防汛抗旱各项工作，确保防汛安全、生态安全。\n　　周霁对远安经济社会发展取得的明显成效给予充分肯定。他指出，要巩固脱贫成果，按照“摘帽不摘责任、摘帽不摘政策、摘帽不摘帮扶、摘帽不摘监管”的要求，继续抓实、抓细脱贫攻坚各项工作，着力解决“两不愁三保障”突出问题，提高稳定脱贫能力，坚决防止返贫。要推进乡村振兴，遵循乡村发展规律，规划先行，分类推进，在不加重村级债务负担的前提下，继续做好人居环境整治，大力发展农村特色产业，加快推进“五个振兴”。\n　　市委常委、市委秘书长刘建新参加调研。\n"
"瑞信料5G推出將推動明年亞洲科技產業","旅游","今年以來，亞洲科技類股的表現優於大盤約7.7%，可望迎來明年下半年的強勁增長。瑞信分析師今日於第20屆亞洲科技論壇(Asian Technology Conference)上表示，儘管持續不斷的中美貿易衝突令短期獲利前景和市場情緒受挫，但硬件和半導體產品的長期增長驅動因素，仍使投資者維持對科技類股的興趣。\n瑞信亞洲科技研究主管Manish Nigam認為，亞洲(日本除外)科技類股尚未觸底，預計未來幾個月的每股盈餘預測仍會下修。美國關稅問題帶來的持續不確定性，對庫存周期以及全球整體增長動能造成了不利影響，導致科技公司產品需求受挫。\n不過，他補充，從樂觀的角度來看，5G科技具有優良的發展前景，將在未來幾年推動科技產品整體需求增加，相信5G將比先前所預期的更快推出。在硬件方面，瑞信預期，下半年智慧型手機收入可能會較去年同期下降8%。未來12個月內，全球多個市場將啟動5G服務，其中最引人關注的即為中國市場，預計將於10月起啟動5G商用。\nNigam相信，5G的推出將開啟全新一輪的換機周期，促使現有4G用戶最終將智慧型手機升級換代，這將可能推動未來幾年智慧型手機的整體年增長率提高3%至4%。\n"
"沂南县：人大调研文旅产业融合带动优秀文化传承工作-临沂市文化和旅游局","旅游","随后调研组一行在沂蒙红色影视基地召开座谈会，县文化和旅游局党组书记、局长任立军同志做发言，对文旅产业融合带动优秀文化传承工作情况进行了汇报，并剖析了文旅产业融合目前存在的问题，得到人大调研组一致肯定。参与调研的人大代表分别就全县文旅融合途径、市场营销、项目建设、宣传推广等建言献策。县人大常委会副主任张生花充分肯定了沂南县文旅产业融合带动优秀文化传承取得的一系列成果，表示将继续关心支持文化旅游发展，期待文旅融合工作再出新亮点。\n"
"晨风丨在推进乡村振兴中找到新希望——五论集中精力抓好经济新的增长点 - 省内新闻 - 浏阳网","旅游","在推进乡村振兴中找到新希望 ——五论集中精力抓好经济新的增长点\n晨风\n习近平总书记在今年全国两会上强调：“现代农业发展空间仍然很大，现代农村是一片大有可为的土地、希望的田野。”全面推进乡村振兴战略，既是为全面建成小康社会收官打下决定性基础，也是培育经济新的增长点的重要抓手。\n乡村振兴不只是“单项赛”，而是涵盖产业、人才、文化、生态、组织等的全面振兴;不仅是城市反哺农村、工业反哺农业的过程，而且本身就是涵养、培育经济新的增长点、实现城乡一体化发展的过程。当前，坚持稳中求进工作总基调，在“稳”的前提下做好“进”和“优”的文章，大力实施乡村振兴战略尤为重要。\n湖南作为农业大省，最大的发展不平衡是城乡发展不平衡，最大的发展不充分是农村发展不充分，发展的短板和薄弱环节主要在农业农村。贯彻总书记提出的“三个着力”指示，必须“着力推进农业现代化”;落实省第十一次党代会部署的“四大体系”、规划的“五大基地”，必须发展现代农业，建设以精细农业为特色的优质农副产品供应基地。\n这些年来，我省农业农村发展取得了长足进步，但实事求是讲，对农业农村重视不够的问题在一些地方还普遍存在，有的认为只要城镇化搞好了，大量农民“洗脚”进城了，“三农”问题自然迎刃而解;有的认为“三农”对GDP、财政收入贡献不大，不如基建投资、工业项目来得快;有的认为农民消费能力不足，再多投入也不显形，体现不出政绩……其实，乡村是一个广阔的天地，是一片巨大的市场。像广大农民持续掀起的建房热潮，方兴未艾的乡村旅游，虽然很难体现于统计数据里，但实实在在有投资、有消费。同时，随着生活水平提高，人们对绿色、生态、安全的农产品需求越来越大，一批农业特色产业、龙头企业顺势而生、快速成长。嗅觉灵敏的资本，早就瞄准了农村这个广阔的市场。不少互联网企业、环保企业、金融资本在农村“开疆拓土”、抢滩布局。比如58同城就将信息服务从城市延伸到农村，构建服务乡村全链条，计划再造一个乡村版58同城。只要规划科学、引导得当、投资加力，乡村振兴必将成为重要经济增长点。\n农村基础设施滞后，是乡村振兴的最大制约因素，也是发展的最大潜力。实施乡村振兴战略，需要加大投入力度，推进农村基础设施补短板，抓好农村交通运输、农田水利、农村饮水、乡村物流、宽带网络等基础设施建设，完善农村基本公共服务，推进现代信息技术普及，逐步建立全域覆盖、普惠共享、城乡一体的基础设施服务网络。一旦基础设施得以改善提升，诸如乡村旅游、休闲农业、赏花经济、民宿产业、养生康体等新业态、新产业就有坚实的基础，“绿水青山”就能转换成“金山银山”。\n乡村振兴，产业振兴是基础。紧紧扭住建设以精细农业为特色的优质农副产品供应基地这个抓手，以农业供给侧结构性改革为主线，继续实施好三个“百千万工程”，加快构建乡村产业体系，重点培育一批农业产业化龙头企业，延伸产业链、打造供应链;积极发展农村电子商务，打造“线上农业”，带动“线下农业”转型升级;大力实施以品牌强农为引领的“六大强农”行动，打造特色优势千亿产业，加快推进一二三产业融合发展，加快农业从“产量型”迈向“优质高效型”。如果每个县都能形成一个或者多个高品质、有市场、能富民的产业或特色品牌，就能带动全省经济实现新的腾飞。\n良好的生态环境是乡村最大优势和宝贵财富。以绿色发展引领乡村振兴，把农村生态环境搞好了，土地上就会长出“金元宝”，生态就会变成“摇钱树”，田园风光、湖光山色、秀美乡村也会成为“聚宝盆”。曾经，有的乡村垃圾遍地、污水横流;有的乡村缺人气、缺生机、缺活力，一片凋敝荒芜景象;有的地方“形虽在，但神已散”。这种状况尽管正在改善，但要彻底改变还要付出更大努力。推进村镇规划全覆盖、农村生活垃圾和污水治理、危房改造、农村美化绿化气化、农村公共空间整治、特色小镇培育和传统村落保护等工程，既是资金的巨大投入，同样是各种综合效益的产出。\n没有脱贫攻坚，就没有乡村振兴;反过来，不大力实施乡村振兴战略，脱贫攻坚就难以巩固。加强脱贫攻坚与推进乡村振兴衔接，通过集中统筹公共资源和广泛动员社会力量参与，促进扶贫与发展联动;通过建立健全城乡融合发展体制机制和政策体系，巩固和完善农村基本经营制度，为脱贫致富奔小康提供持久动力。短短五年时间，湘西土家族苗族自治州2/3贫困人口通过产业实现增收脱贫，30%的行政村集体年经济收入在4万元以上，1110个贫困村实现产业扶贫全覆盖。打赢脱贫攻坚战，本身就在培育新的产业、推进新的项目，贫困群众脱贫致富后所形成的消费需求，也在拓展内需市场的空间。\n乡村振兴既要塑形，也要铸魂，既要加强思想道德建设，也要加强公共文化建设，开展农民群众喜闻乐见、形式多样的文化活动，这同样会带动投资。“提衣提领子，牵牛牵鼻子”，人才振兴尤为关键。前不久，我省正式出台乡村人才振兴行动计划，为的是大力引进农业高端人才，培养壮大“土专家”“田秀才”队伍、鼓励引导城市各路人才“上山下乡”，激发乡村发展活力。\n“我们的家乡，在希望的田野上。”乡村，既是我们的巩固后院、美丽家园，也是经济发展的压舱石、稳定器。把乡村振兴这篇大文章做好，乡村这片广阔的天地将会带给我们更多希望。\n"
"长寿将在2022年实现全区生活垃圾分类全覆盖","旅游","根据方案，我区垃圾分类工作将分“三步走”，第一步\n是\n到年底前，我区城市建成区、12个建制镇政府所在地全面推行生活垃圾分类，城市建成区内35%的街道开展生活垃圾分类示范，拟在菩提街道、渡舟街道、八颗街道城市建成区开展垃圾分类示范区建设。其他街道在各自城市建成区内选定的35%的社区参照示范片区建设标准全域开展垃圾分类试点工作。辖区所有公共机构、相关企业年底实现全覆盖。\n"
"舒适地带SPA是不是真有那么神？专业解决粗糙、负担过重的“城市压力肌”","旅游","　　拯救“城市压力肌”？最好的方法当然就是做SPA。\n　　在城市生活，除了终日饱受辐射、紫外线的侵害，还须接受PM2.5等多重外界污染因素的挑战，肌肤难免会不断累积各种负能量，暗沉、粗糙、敏感，种种肌表问题都是肌肤在压力状态下的直接反映。\n　　\n　　SPA——现代都市人的“身心美容充电站”\n　　SPA这种最早起源于欧洲的休闲美容方式，能够通过专业的美疗师、舒适自然的环境与具有疗愈功能的健康产品，让人消除身心疲惫，舒缓减压，达到身、心、灵的健美效果。\n　　早期的SPA多以具疗效的温泉和矿泉为主，因此，在欧洲只有贵族能享受。如今，得益于休闲美容产业的快速发展，这种融合了古老传统和现代高科技的水疗方法已不再是贵族们的专宠，而是成为现代都市人放松身心、补充能源的“身心美容充电站”。\n　　\n　　选择好的SPA环境、合适的产品很重要\n　　SPA对消除肌肤压力状态的有效程度，除了环境舒适度和美疗师专业技法之外，还取决于疗愈过程使用的产品是否合适、针对性如何。\n　　面对目前市面上不同类型的SPA会所和参差不齐的SPA产品，如何选择？锁定血统纯正的专业SPA品牌，准没错。今天，我们就和大家来介绍一个低调又专业的品牌——［ comfort zone ］舒适地带。\n　　好的SPA品牌不仅关注肌肤，更注重自然能量赋予内心的力量\n　　1996年诞生于意大利大卫尼斯SPA研究工作室的[ comfort zone］舒适地带，是一个高品质SPA品牌，拥有由医学、营养学、药理学、生物学、皮肤病学、遗传学和心理学等不同领域专业研究人员组成的产品研发团队，品牌以“可持续性和显著的效果”为品牌核心价值观，主张以科学的肌肤生活之道，追求健康之美。\n　　\n　　[ comfort zone］舒适地带是全球极少数获得B CORP 认证企业的其中之一，旗下所有系列产品天然、健康、安全，不添加硅树脂、对羟基苯甲酸酯防腐剂、矿物油、人工色素等人工合成化学成分，凝时系列、肌肤修复生化系列、夜间赋源修复系列更屡获“年度天然水疗产品奖”、“年度最受欢迎水疗产品奖”等全球奖项，备受全世界五星级酒店与水疗中心青睐。\n　　\n　　目前，品牌已拥有超过3000家以上的高端美容水疗SPA会所，遍布全世界95个国家，合作酒店品牌包括希尔顿、喜来登、丽思卡尔顿、洲际、凯悦、美高梅等，国内的北京三里屯洲际酒店、上海璞丽酒店、上海雅居乐万豪酒店、广州逸林希尔顿酒店、广州W酒店、杭州富春山居酒店、海棠湾天房洲际酒店等等星级酒店，都能邂逅［comfort zone］舒适地带的身影。\n　　\n　　［comfort zone］舒适地带不仅仅只关注肌肤，而是希望以肌肤、科技、心灵为核心，引导生活者们关怀自我、热爱生活、感恩自然，注重自我内心的力量。自成立以来，品牌就持续不断地挖掘跨行业、跨领域的优质合作，将品牌价值观与生活方式进行融合，让更多目标生活者通过不同渠道与方式接触、了解、认知［comfort zone］舒适地带，享受美丽肌肤与健康生活方式带来的快乐。\n　　亚洲首屈一指的设计师品牌专卖店连卡佛、多元文化生活区标杆K11、新一代集合花店THE BEAST野兽派、创意设计集合店HARMAY话梅等，都是［comfort zone］舒适地带的战略合作伙伴。\n　　\n　　\n　　\n　　\n　　\n　　紧张的工作之余，给自己一场SPA的时间，为高压的肌肤减压之余，也让紧绷的身心慢下来，认准世界知名的高品质SPA品牌，不花时间做选择题，多花时间宠爱自己，相信在［comfort zone］舒适地带你会收获最适合自己放松身心的方式。\n　　-end-\n　　\n"
"陸客旅行團紐西蘭翻車至少5死","旅游","一輛載有中國大陸遊客的旅遊巴士在紐西蘭失事翻側，當地警方證實，事故造成5人死亡，2人重傷。\n紐西蘭警方表示，事發在北島羅托魯瓦市附近的公路，一輛載有27人的旅遊巴士在惡劣天氣下側翻，造成死傷，傷者送往醫院救治。警方說，旅遊巴士上載有中國大陸公民，大部分來自四川。\n事故發生後，大陸駐紐西蘭大使館立即啟動應急機制，全力做好事故調查和後續救助工作。\n"
"海南强化旅企主体责任意识","旅游","　　汪黎明提出，旅游企业要深耕旅游服务意识，依法规范经营；加强对客服人员、导游人员等一线员工的培训与管理，提高从业人员服务水平；及时对旅游者不文明行为进行提醒制止，提高旅游者文明旅游意识，将文明旅游体现在点点滴滴的服务之中。行业组织要发挥协调作用，配合政府相关职能部门，加强对涉旅企业的文明旅游督导力度；切实增强和凝聚行业共识，建立健全行规行约，组织开展文明旅游宣传、行业诚信建设等活动，积极倡导旅游市场主体不断提升旅游行业管理和服务水平；加强对文明旅游企业、优秀导游人员、文明游客的正面宣传，充分发挥先进典型的示范带头作用，进一步营造社会文明旅游新风尚。\n"
"宛城区举行庆祝新中国成立70周年大合唱比赛-南阳市宛城区人民政府","旅游","市委宣传部副部长雷洪波，市总工会副主席梁永生，区委书记刘中青、区长樊牛等市区领导出席活动现场，与1000余名干部群众一道观看了比赛。刘中青首先代表区四大家领导致辞。他指出，70年来，在中国共产党的坚强领导下，全国各族人民众志成城、砥砺奋进，实现了从站起来、富起来到强起来的伟大飞跃，取得了全方位、开创性的历史成就，创造了无愧于时代、无愧于历史的不朽功绩。伴随着共和国前进的铿锵步伐，宛城大地发生了翻天覆地的变化。特别是党的十八大以来，宛城区以习近平新时代中国特色社会主义思想为指引，认真贯彻落实中央、省、市委各项决策部署，围绕“高质量建设大城市”目标和“两个高质量”体系建设要求，用心工作、务实重干，以党的建设高质量推进经济社会发展高质量，经济持续健康发展，社会大局和谐稳定，人民生活水平持续提升。他强调，此次活动的举办，就是为了凝聚人心，鼓舞士气，形成推动宛城发展的强大合力。希望大家以饱满的热情，敞开歌喉，挥洒激情，唱出风采，唱出心声，鼓足争先劲头、提振干事精神，助推宛城各项事业再上新台阶、再创新佳绩，为南阳建设大城市和中原更加出彩贡献宛城力量！\n"
"文莱三日游玩攻略，带你感受富裕国的宁静","旅游","来这里找旅行发骚友\n文莱三日游\n文莱一个看似默默无闻的小国，却因为石油开采，成为了世界上富裕的国家之一，不大的国土面积下，也并非只有单调的热带风光。斯里巴加湾市金碧辉煌的外表下透露着伊斯兰文化的庄重；对君王和祖国发自内心的热爱以及虔诚的信仰，使本就衣食无忧的文莱人获得了精神的富足。每一个匆匆过路的游客感受到这种虔诚的宁静，想必也会为之动容。\n游玩薄荷岛三 日参考景点：\nDay1 奥马尔·阿里·赛福鼎清真寺——文莱王室礼仪陈列馆——哈桑纳尔·博尔基亚清真寺——六星帝国酒店\nDay2 文莱博物馆——艾尔水村——努洛伊曼皇宫\nDay3 乌鲁淡武廊国家公园\n奥马尔·阿里·赛福鼎清真寺\n奥玛尔·阿里·赛福鼎清真寺，位于Yayasan购物中心附近（Yayasan购物中心是全东南亚最大、最豪华的购物中心，整个建筑是由四栋建筑物合成的），它是文莱首都斯里巴加湾市的象征，是东南亚最美丽的清真寺之一。\n清真寺建于1958年，被湖水环绕，湖面平幽如镜，一艘仿文莱古舟的石舫，浮在碧水之中，树木繁盛，构成一幅美丽的天然图景。除了那些大大小小的金色拱顶外，其主体建筑都为白色，这在色彩斑斓的周围环境衬托下显得格外醒目、素净。\n哈桑纳尔·博尔基亚清真寺\n哈桑纳尔·博尔基亚清真寺（Jame Asr Hassanal Bolkiah），座落于斯里巴加湾市的哈桑纳尔·博尔基亚大道旁，是文莱达鲁萨兰国最大的清真寺。\n博尔基亚清真寺建筑风格富丽端庄，是皇家伊斯兰教清真寺，是文莱著名景点之一。寺庙的建筑风格极富有现代感，晚上在灯光的渲染下更加金碧辉煌，美丽异常。\n艾尔水村\n文莱河两岸分布有30座高脚屋村落，充满乡野气息，被称为艾尔水村。这里居住着约32000人，这些人几乎都延续着传统的生活方式。这里的生活充满了乐趣，历经5个多世纪的水上城市依然留存着昔日的风貌。\n在晚间游览水村更是另有一番情趣，站在岸上观看坐落在文莱河上的水村，繁星点点蜿蜒8公里，连成一条真正的火树银河。如果乘游艇沿文莱河而上，直到王宫后院，两岸风光更有一番风情。岸边的港景餐厅也是观赏水村夜景的理想之地，坐在面向水村的半圆形餐厅内，水村全景尽现眼前。\n努洛伊曼皇宫\n努鲁尔·伊曼宫即文莱皇宫，被誉为“世纪性的宫殿”，与北京故宫、法国凡尔赛宫、俄国克里姆林宫、美国白宫、英国白金汉宫并列为世界六大宫殿。\n它可以说是用金子堆起来的皇宫，整座王宫建筑充满伊斯兰色彩，其马来风格的人字形大屋顶和镀有22k金的硕大圆顶，金光闪闪。\n乌鲁淡武廊国家公园\n乌鲁淡武廊国家公园位于东部，占地500平方公里，整个公园覆盖着郁郁葱葱的热带雨林。从首都乘水上的士出发，穿过弯弯曲曲的水道，经过茂密的红树林，抵达小镇邦阿，再转车到淡布伦河，乘坐长形的摩托船，逆流而上，进入公园。\n在淡布伦河乘筏漂流，船底激浪，两岸如画。那些靠水的枝条肆意地缠绵漂动，时时会碰到头顶。眼前除了蓝天，所有的只有这些深浅不一、浓烈而又苍郁的绿色。\n"
