title,category,content
"济南市百姓宣讲团参加长清区特殊教育学校开学典礼","教育","　　9月1日上午，济南市百姓宣讲团走进长清区特殊教育学校，参加了学校举行的以“升国旗、唱国歌、百名特教师生向祖国宣誓”为主题的大型开学典礼活动。优秀百姓宣讲员讲述了自己关于爱与责任、勤奋与奉献的真实故事，给在场师生与家长带来了心灵深处的洗礼与感动。\n　　活动开始后，第五届全国道德模范、百姓宣讲员房泽秋和全国优秀教师、山东省特级教师、百姓宣讲员王德萍也分别向大家讲述了她们在各自工作岗位上的故事。那无怨无悔的付出，那甘于奉献的大爱，给在场的老师和家长进行了一次精神洗礼，所有人无不被深深地感动着。\n　　唯有播种，才有收获，唯有筑梦，才能圆梦。长清区特殊教育学校校长卢圣国表示，三十四年来，长清特教人坚守信念、积极探索、努力创新、多元发展、不断超越，取得了丰硕成果。而今往后，长清区特殊教育学校将感恩过往，踌躇满志，在继承中发展，在发展中创新，谱写更卓越的新篇章。\n　　济南市百姓宣讲团将继续深入各行各业，推动习近平新时代中国特色社会主义思想深入人心，传承宣讲精神，担当社会责任，传播正能量，歌颂新时代！\n"
"泸州十二中举行2019年秋期开学典礼","教育","9月3日上午9：00，泸州十二中“国在心中，路在脚下”开学典礼在田径场隆重举行，全校3700余名师生共聚一堂，参加了开学典礼。\n当天，在庄严的升旗仪式后，泸州十二中全体师生合唱了《我和我的祖国》。随后，泸州十二中副校长作了题为《我与祖国同呼吸、共命运》的精彩演讲。\n“少年智，则国智；少年强，则国强。”开学典礼在全校师生齐诵《少年中国说》中落下帷幕。\n曾凡和\n编辑：陈俊宇\n"
"吉安县开启“护校行动”守护学生食品安全","教育","中国质量新闻网讯 新学期到来，为深入防范安全隐患，切实保障学校食品安全和广大师生身体健康，自9月1日至9月10日，吉安县市场监管局联合县教体局在全县开展2019年秋季学校食品安全专项检查。\n此次专项检查范围涵盖全县各级各类学校食堂（包括职校、中学、小学、托幼机构）、校内食品经营店、学生集体用餐配送单位及学校周边食品经营者，以畜禽肉及肉制品、蛋及蛋制品、乳制品、食用油等大宗食品原料及“五毛食品”等为重点品种，重点检查从业人员健康管理、食品进货查验、食品添加剂使用、食品贮存、食品加工制作、设备设施运行管理、餐饮具清洗消毒、食堂环境卫生、食品留样等重点环节。严格落实“四个最严”要求，督促各学校严格落实校长食品安全第一责任人制度和陪餐制度，对食品安全违法违规行为依法依规严肃查处。\n截至目前,共检查学校、幼儿园食堂13个、校园周边饮食店、小卖部32家，下达《责令整改通知书》8份。下一步，还将复查整改效果，督促学校、幼儿园建立安全的长效监管机制，严格自查，坚决消除隐患，给广大师生创造平安、和谐的环境。（通讯员 余小毛）\n"
"网红班主任带毕业生骑行归来 真正的教育不拘泥于书本 - 朔州新闻网","教育","　　“80后”班主任带11名高中毕业生骑行归来真正的教育不仅限于书籍\n7月26日，太原市中新网：“80后”，班主任带来了11名高中毕业生回归实际教育，不受书的束缚\n作者吴琼李廷尧\n今年夏天，来自山西兰州的高中老师兰惠云开始流行起来。从“与学生网吧一起旅游”到“乘坐1800公里到上海”，这位独特的老师受到了社会的广泛关注。他独特的教育理念和与学生相处的模式也引发了许多网民的讨论。\n骑自行车背后的争议\n6月12日至6月28日，经过24次17天的艰苦努力，兰慧云带着11名高中毕业生到1800公里从山西到达上海。这次骑行不是奇思妙想。 2018年，兰惠云曾经从泸州毕业到内蒙古满洲里。\n11名参加自行车运动的学生。兰慧云提供照片\n“骑马是了解自然的最佳方式。你可以停下来说话，你可以停在你想要观察的地方。“作为一名地理老师，兰慧云过去常常从地理角度思考问题。\n为了确保骑行的安全，蓝慧云为路线选择和调查，医学知识，自行车装备和免除协议做了详细的准备。校长想要送一辆安全车，但兰慧云担心学生会变得依赖，他们拒绝了。\n这次旅行引起了不同的评论。网友“风夏星天下”评论说，佩服老师的勇气和实践，骑马是青少年非常好的锻炼机会;网友“江南燕燕”担心如果出现安全问题，将会非常麻烦; TD0088“指责兰慧云制造噱头。\n面对网络争议，兰慧云持客观态度。他说，只要学生能够获得某些东西，他们就可以为孩子的高中生活增添更多回忆。\n骑马收获的宝贵财富\n在骑行过程中，孩子们感受到了社会的善意，收获了物质和精神的双重财富。 “经过酒店后，老板邀请我们休息一下，给孩子们免费饮料。在南京大学，一位老教授向学生们介绍了校园环境，并对孩子们的精神表示钦佩。“\n线路，35名学生通过了第二线，远远超过了高考目标。照片来自吴琼\n兰惠云说，这种情况每天都在发生。孩子们可以感觉到社会中仍有很多人支持年轻人外出。这是每个人在出发前没想到的。\n“当我签署豁免协议时，我特别犹豫。我一再向孩子们证实我是否后悔。在我离开之前，我和我的丈夫一起开了几十公里。毕竟，这是我第一次出去，我希望我能有更多的时间。“该项目的学生杨景熙的母亲说，乘车回来后，孩子变得更加独立，更加明智。如果你买衣服，你可以讨价还价。原来的家不经常与父母沟通。现在可以接受对父母的建议。\n骑自行车带给孩子的最直观的变化是每个人都变得更加活跃和健谈，从害羞的男孩到可能遭受痛苦的男人。 “其他影响仍然不明显。也许十年或二十年后，当孩子们遇到困难并做出选择时，这种骑行体验可能会鼓舞人心。”\n“疯狂”源于对教育的热爱\n自从他任教7年以来，兰慧云做了很多“疯狂”的事情。这种“疯狂”是由于他对教育的热爱。他坦率地说：“许多老师觉得我做过的事情不属于我自己的职责。这就是'疯狂'的起源。我一直认为老师是最好的职业，我喜欢教育。教育不仅是知识的传递，也是指导儿童发现生命之美，将学生从不成熟的心理转变为健康积极的心态，形成健康的心态和价值观。\n在骑行过程中，孩子们感受到了社会的善意，收获了物质和精神的双重财富。兰慧云提供照片\n为了提高学生的学习成绩，每月考试成绩最高的学生，兰慧云将奖励学生，写信，发书，并向学生发送餐卡，以优先考虑学生。这些奖励是对学生的极大鼓励。兰慧云的课堂学习氛围更好，即使是成绩差的学生也更认真学习。\n线路，35名学生通过了第二线，远远超过了高考目标。对于入学等级排名底部的班级，“反击”已在一定程度上取得了成效。\n今天，兰慧云炙手可热后接受了很多媒体的采访。面对日常忙碌的生活，他希望能够恢复沉闷，正如他所说：“在这个世界上，突然的成功往往比失败更容易毁灭。我仍然希望在一个安静的空间里学习和探索。未知的世界。 “ （完）\n。\n"
"兵团举办第五届残疾人职业技能竞赛","教育","9月3日，由兵团残疾人联合会、兵团人力资源和社会保障局主办的兵团第五届残疾人职业技能竞赛在兵团残疾人就业服务指导中心举办。\n本届残疾人职业技能竞赛共设4大类8个竞赛项目，涉及针织编织、剪纸、刺绣、艺术摄影、海报设计、保健按摩等。竞赛旨在检验兵团残疾人职业教育培训成效，推进残疾人技能人才队伍建设，同时搭建残疾人技艺交流、风采展示、潜能开发的平台，营造理解、关心、帮扶残疾人的良好氛围。\n“就业是民生之本，但是对于身体功能缺失、功能障碍的残疾人来说，在就业中他们处于明显的弱势地位，兵团连续举办残疾人职业技能培训和残疾人职业技能竞赛，就是为了激发残疾人学科学练技能的热情，希望更多的残疾人能够掌握一技之长，更好地融入社会，实现自己的人生价值。”兵团残联党组书记、理事长陈春燕说。\n兵团各师市共有75名残疾人选手参加了此次竞赛，兵团残联将通过此次竞赛选拔出优秀选手，代表兵团参加第六届全国残疾人职业技能大赛。\n登录中国残疾人就业创业网络服务平台（中国残疾人联合会推出的面向全国残疾人提供就业创业服务的互联网服务平台）了解更多的残疾人招聘、就业创业信息哦。\n来源：兵团日报返回搜狐，查看更多\n"
"井研县人民政府门户网站：彭清华主持召开省委主题教育领导小组会议","教育","9月3日下午，\n省委“不忘初心、\n牢记使命”主题教育领导小组第五次会议召开，\n省委书记、\n领导小组组长彭清华主持会议并讲话。\n他强调，\n要深入学习贯彻习近平总书记关于主题教育的重要讲话精神，\n全面落实党中央部署要求，\n认真总结第一批主题教育经验做法，\n结合实际科学谋划第二批主题教育，\n确保整个主题教育上下联动、\n有机衔接。\n"
"叮咚！有76名新人入群……","教育","胜利油田迎来了76名2019年高校毕业生。为了帮助他们尽快融入胜利油田，实现从学生到企业员工的角色转化，树立扎根油田、建功立业的理想信念，油田党委组织部精心安排了为期两周的全封闭培训。\n培训围绕着四个主题展开\n聚其心：\n学员们通过了解胜利油田形势任务、学习企业文化和发展战略，对胜利油田有了更加深入全面的了解,实现了观念引领、凝聚共识。\n明其志：\n学员们通过与胜利油田的青年楷模们零距离交流、学习《责任与担当》等系列课程、了解胜利油田人才成长通道、明确今后发展方向，坚定了扎根胜利、奋发有为的理想与抱负。\n规其行：\n学习《中石化员工守则》、《胜利油田安全生产》等相关管理规定，规范新引进毕业生行为，加强职业道德建设。\n提其能：通过《用心沟通》、《新型采油管理区运行模式》、《现场急救》、《工作场所风险识别》等课程的学习，提升其岗位胜任力。 组织部为新入职学员准备了丰富的“套餐”\n党委组织部领导授课\n我与青年榜样面对面\n入职教育第一课——安全\n丰富的培训内容\n在这两周，学员们过的也很充实\n分小组团建\n培训期间学员晨练\n现场参观\n课前风采展示\n结构化研讨\n演讲比赛\n两周的培训为新引进高校毕业生迅速实现角色转换、快速融入胜利打下了坚实的基础。在总结学习收获时，学员们纷纷表示要继承胜利光荣传统，发扬新时期胜利精神，扎根油田，建功胜利，在胜利油田这块沃土上努力实现自己的人生价值。\n扬帆起航 未来可期\n加油！胜利新鲜人！\n[责任编辑：杨凡、杨冬妮\n]\n想爆料？请登录《阳光连线》（ http://minsheng.iqilu.com/）、拨打新闻热线0546-8361801，或登录齐鲁网官方微博（@齐鲁网）提供新闻线索。齐鲁网广告热线0546-8361801，诚邀合作伙伴。\n"
"新生入园老师的秘密止哭绝招！太管用了！（转给老师家长）","教育","每年幼儿园9月份新生入园 孩子的哭声你还是那么熟悉吗？防哭绝招来了。。。收藏起来等着到时候用哦！\n不停哭型\n入园前的亲子活动，小朋友在家长的陪伴下玩得都很开心，但是第一天开始上幼儿园，便没有爸爸妈妈的陪伴了，他们觉得十分害怕、不安全，所以从爸爸妈妈离开幼儿园那一刻起，就开始不停地哭，这样的情景短则一个星期，长则一个月有余。\n老师做法：\n对于这种小朋友，我们首先转移他的注意力，给他玩一些玩具，告诉他幼儿园可以认识新朋友，有很多好玩的东西，告诉他爸爸妈妈来接他的具体时间。其次，多抱抱他，让他感受到老师对他的关心，增强他的安全感。如果说理、转移注意力。都对此类孩子不起作用，我们会适当使用冷处理法，给他一些玩具，让他自己去玩，当组织其他小朋友进行活动时，会吸引他参加，并给予一定的关注。\n给家长的建议\n2~3岁是人生的第一个反抗期，家长要理解孩子这种反应，孩子白天在幼儿园哭得太多，晚上回到家一定要让他多喝一些淡盐水补充体力，还要让孩子早睡早起，睡足9~10个小时。\n又哭又闹型\n这种小朋友又哭又闹，还把幼儿园的玩具扔得乱七八糟，吃饭的时候故意把饭弄在衣服和桌子上，打人、咬人、在地上打滚，时不时地开门就要往外跑出去。\n老师做法：\n这类小朋友性格比较外向，个别的比较暴躁，他们喜欢把不高兴发泄在外界环境上面，对这类小朋友，我们主要以讲道理为主，让小朋友认识到自己的错误，并注意多给他爱的关怀。还会使当地对他的进步进行一些奖励，像语言上的表扬和物质上的小红花等。\n给家长的建议\n希望家长平时在家里，根据孩子的性格特点，让他学会一些简单的规则。另外音乐是抚平小朋友心灵的方法，在家里可以放些轻松欢快的歌曲给孩子听，比如：《我爱我的家》、《小小人爱上学》等，对治疗孩子暴躁情绪有积极作用。\n几天后才哭型\n小朋友好奇心重，在幼儿园看到很多家里没有的东西，立刻产生了兴趣，去幼儿园的前几天很高兴，不哭不闹，也不嚷着叫爸爸妈妈来接，但是过了几天，当他熟悉了幼儿园的生活环境，知道自己要每天重复时，就会厌烦，开始用大哭表示自己的不满。\n老师做法：\n这类小朋友怀有对新环境的向往心态，他们性格大多活泼开朗，喜欢刺激的事物。利用他们的好奇心，我们会多介绍在幼儿园他还不知道的事物，比如我们会带他去别的班级看看，告诉他哥哥姐姐们都在做什么。转移他的视线也是很好的方法，小朋友看到新鲜的事物就会很快忘记刚才发生的事情。\n给家长的建议\n如果宝宝对幼儿园生活没兴趣了，想回家和爸爸妈妈在一起时，家长可以在最初一段时间，让孩子带一件自己喜欢的玩具（如：手绢、小公仔、水壶）到幼儿园，起一个间接情感寄托的作用，在孩子接受陌生的环境和老师伙伴初期起到熟悉、温暖的情感安慰作用。\n心里默默流泪型\n和家长交流的时候，有些家长说自己在家很开朗的，什么都说，什么都乐意去做。但是老师却发现他们在幼儿园里不说话，坐在角落里呆呆地什么都不愿意做。\n老师做法：\n这类小朋友表面看上去没有哭，但是心里心里却在默默地流泪。我们的主要做法就是多和他聊天玩耍建立感情，让他消除恐惧感，慢慢熟悉幼儿园生活，从心底尽快信任老师。这类孩子甚至比其他类型的孩子更加需要爱，比如：当看到孩子情绪不好时，我们可以找一个最可爱最漂亮的毛绒玩具送给他并说：“我和你一起玩好不好？”让孩子感觉老师是可以随时给予他帮助的朋友。\n给家长的建议\n在老师试图打开孩子心扉的同时，家长可以每天在接送孩子的时候多跟老师交流，让孩子看到这样亲切的场面，帮助老师和孩子尽快建立起感情。\n受人影响型\n有的小朋友本来在玩玩具，但看到身边有小朋友在哭，不一会儿，他也会眼泪汪汪，终于忍不住，大哭起来。这也正是所谓的“羊群效应”。\n老师做法：\n这类小朋友容易受人影响，碰到这样的情景，我们会带他们出去走走，去操场上玩耍，把他和爱哭的小朋友分开一会儿，等他们心情平静一点儿后，再慢慢告诉他们：幼儿园是美好的地方，他们可以在幼儿园获得好多新鲜有趣的东西，那些哭的小朋友，只是一时的不适应。\n给家长的建议\n幼儿对故事特别感兴趣，尤其是小白兔、大灰狼、小花猫等几个形象。家长可以根据孩子容易被为了帮助幼儿尽快适应新的环境，在入园初期，家长应注意以下几点：\n1：送入园赶快撤\n入学第一天父母可先陪孩子与其他同伴一起玩耍半小时，待孩子情绪相对稳定和适应后再离开；第二天则减少到20分钟，直到孩子能完全适应为止。当老师接过宝宝以后，父母最好马上离开，不要在幼儿园逗留，更应避免出现宝宝在里面哭、父母在外面“哭”的情况。\n2：尽早接回宝宝\n为了减少宝宝刚入园时的恐惧心理，在头两个星期可以稍微早点接宝宝，让他感受到父母并没有忘记他。回家路上，最好用关爱的语言与宝宝交流，询问他在幼儿园进行了哪些有趣的活动，分享他的快乐，使他从内心感受到被爱。\n3：帮老师多了解宝宝\n不同的宝宝在不同的家庭环境中长大，生活习惯也不尽相同。父母要及时和老师沟通，便于老师更多地了解宝宝，更好地照顾宝宝。例如，有的宝宝一哭闹就要小便等等。隐瞒孩子潜在或已经表现出来的生活陋习或性格，非常不利于孩子尽快适应幼儿园教育。\n4：精神准备至关重要\n家长接送孩子路上以及在家里交谈时，不要使用类似“宝宝哭得好可怜，妈妈好心疼，怕不怕啊……”之类的语言诱发强化孩子的不良情绪。应该辅以夸奖、鼓励、正面积极引导为主的语言暗示：比如老师夸宝宝了，表扬宝宝只哭了一小会儿，宝宝真棒、不简单、真勇敢幼儿园老师真漂亮、幼儿园玩具真多啊、幼儿园有这么多小伙伴啊······返回搜狐，查看更多\n"
"咸阳西兰路街道开展纪律教育知识测试_国内新闻 - 威尔资讯网","教育","本网讯近日，咸阳西兰路街道在全办范围内开展了纪律教育学习宣传月党章党规党纪知识测试答题活动，本次测试活动共100余人参加。\n本次测试以《中国共产党章程》《中国共产党廉洁自律准则》《中国共产党纪律处分条例》《中国共产党巡视工作条例》《监察法》等为主要内容，共计100道试题。\n通过此次测试，进一步激发了党员干部学习党规党纪知识的积极性、自觉性、主动性，巩固提升了党员干部党规党纪知识学习成果，达到“以考促学、以学促用”的目的，强化对党纪条规知识的理解和掌握，增强了党员干部守纪律讲规矩意识。\n本文标题: 咸阳西兰路街道开展纪律教育知识测试\n本文地址: http://www.wellnylon.com/guonei/2445933.html\n"
"江阳区南城街道滨江社区开展全国第三届残疾人预防日宣传活动","教育","2019年8月25日是第三次全国“残疾预防日”，为提高全民残疾预防意识，普及残疾预防和康复知识，近日，江阳区南城街道滨江社区联合江阳区残联在滨江路上开展宣传活动。\n当天，活动围绕“推进残疾预防 建设健康中国”主题，详细讲解预防出生缺陷和发育障碍致残，大力倡导加强婚前、孕前健康检查，做好产前筛查、诊断，加强新生儿及儿童早期筛查和早期干预，推动从生命源头做好残疾预防。据统计，此次活动共接受群众咨询30余人次，发放宣传资料100余份。\n通过此次宣传活动，让社区居民认识和了解残疾类别，充分提高了居民群众从我做起、自觉预防残疾的意识，营造了关注残疾人、做好残疾预防的良好氛围，同时宣传了残疾预防相关法规、政策，宣传党和国家对残疾预防工作的重视和支持，以及对残疾人的有关帮扶政策，从而更好的帮助残疾人。\n陈晨\n编辑：陈俊宇\n"
"2019广东深圳市大鹏新区市场化选聘区属企业财务总监补充公告","教育","根据市国资委《关于进一步推动市场化选聘市属国有企业领导人员工作的意见》和《深圳市大鹏新区企业国有资产监督管理暂行办法》有关要求，为加强对区属国有企业财务监管，进一步深化市场化选人用人机制改革，拟在全市范围内公开选聘区属企业财务总监2名，报名时间延长至2019年9月15日，现公告如下：\n一、市场化选聘职位\n区属企业财务总监2名。\n二、岗位职责和职权\n(一)财务总监对新区发展和财政局负责并按下列要求报告工作：\n1.每季度向新区发展和财政局书面报告区属企业及其所属企业当期主要财务指标完成情况、重大投资、存量资金管理、借款、担保、产权变动等重大经济事项，以及联签事项等情况;\n2.每年年中和年末向新区发展和财政局提交区属企业及其所属企业财务状况、经营管理成果、重大经济事项、内控制度等方面的评价报告;\n3.根据新区发展和财政局的要求，报送所任职区属企业的专项检查情况;遇有区属企业及其所属企业财务管理方面的重大紧急事项和关系国有资产安全的突发事件及紧急情况，应即时向新区发展和财政局报告。\n4.定期报告工作应遵循的原则及要求：\n(1)应遵循及时、准确、高效的原则;\n(2)报告内容应突出重点、客观真实地反映工作开展情况，评价分析及数字务求准确;\n(3)季度报告工作，应将工作开展情况报告及相关成效材料于下季度前十日内报送新区发展和财政局;半年及年度报告应在报告期满二十日内报送新区发展和财政局。\n(二)财务总监行使下列职权：\n1.参加或列席董事会会议或经营班子会议;\n2.对企业制定的重大生产经营计划、资金使用计划、投融资计划、年度预决算方案、利润分配方案、人员与薪酬预算方案和弥补亏损方案等方面提出意见或建议;\n3.对企业改制、资产处置、企业投资、资产损失核销、融资贷款、对外担保、清产核资、资产评估、产权变动等涉及财务活动的重大经济业务事项出具独立的审核意见，该独立审核意见随企业报批资料一并报送新区发展和财政局;\n4.对企业制定财务管理规章制度等方面提出意见或建议，并监督检查企业财务运作和资金收支情况;\n5.查阅企业财务会计资料，审查企业资金收支，监督企业财会工作;监督企业会计核算、财务运作、全面预算管理、国有资本经营预算和年度审计、内部审计等工作;\n6.有权调阅履行工作职责所需的企业经营管理中的有关文件、合同等资料，并要求相关部门或人员作出解释，有权了解、掌握企业的生产经营状况和财务状况;\n7.对规定的事项与董事长或总经理进行联签。\n三、岗位要求及报名资格条件\n除符合中央、省、市关于企业领导人员应具备的政治素质等基本条件外，还应具备选聘职位的以下要求：\n1.大学本科及以上学历，有财务、会计和审计等专业知识;\n2.有相应的综合分析能力和判断能力，熟悉企业经营管理工作，取得高级以上会计(审计)专业技术资格或注册会计师资格;\n3.具备下列条件之一：担任大型企业财务、审计部门主管以上(含主管)3年以上;在会计师事务所全职从事会计、审计工作8年以上，其中担任主审工作5年以上(且曾在企业任财务工作2年以上);\n4.具有较强的战略思维和创新意识，良好的沟通表达能力，高效的组织和执行能力以及团队建设能力;职业素养好，为人正派，具有强烈的事业心和责任感，工作有激情;\n5.身体健康，初任年龄不得超过45周岁。\n四、管理和待遇\n(一)财务总监实行聘任制度。通过市场化选聘的方式聘任财务总监，并委托人才派遣机构与财务总监签订聘用合同。\n(二)财务总监每届任期三年，任期届满后经新区发展和财政局考核合格，可以连任，但在同一企业连任最多不得超过两届。\n(三)财务总监应专岗专职，不得兼任所在企业的财务、审计等部门负责人，不得接受企业现金或实物报酬、福利待遇、馈赠及在企业报销应由个人支付的费用。\n(四)财务总监实行年薪制，基本年薪按月发放，绩效年薪于年度考核后据实兑付，考核年薪与其年度履职考核情况和所在企业年度经营业绩考核结果相挂钩。\n五、选聘程序\n(一)报名\n应聘人员可通过网上报名、快递资料或现场报名方式报名。应聘人员应对提交材料的真实性负责，选聘过程中，如发现弄虚作假等行为，取消报考及选聘资格。\n(二)资格审查\n根据岗位条件和报名材料，对应聘人员进行资格审核。资格审查仅对应聘人员如实提供的材料进行初步核对，其资格条件是否符合职位要求最终以办理聘用手续前审查结果为准。\n(三)素质测试\n1.通过资格初审的，将另行通知素质测试时间、地点及形式。\n2.素质测试结束后，根据考生成绩按规定程序确定考察人选名单。\n(四)组织考察(背景调查)\n考察包括资格复审和考核。经复审不符合报考条件的取消聘用资格并进行补录。考核内容为拟聘对象的德、能、勤、绩、廉及适应所报考岗位的相关情况。经考核不合格的，由用人单位按程序取消聘用资格并进行补录。\n(五)体检\n经考察确定为拟聘人员的需参加体检。参加体检人员需携带本人身份证及近期一寸正面免冠彩色相片一张，按时到指定医院体检,否则视为放弃资格。具体体检安排另行通知。\n(六)决定聘用\n1.拟聘人员经公示，没有投诉、经查投诉不实或投诉属实但不影响聘用，且不违反关于聘用、回避等有关规定的，由用人单位办理聘用手续。\n2.被投诉不符合聘用条件并查有实据的，不予聘用;对投诉一时难以查实的，暂缓聘用，待查实并作出结论后再决定是否聘用。\n3.拟聘人员应当在接到报到通知后,在确定的时间内到用人单位报到，无正当理由或虽有正当理由但未经用人单位批准同意未能按期报到的视为放弃聘用资格。\n六、报名时间、方式及要求\n(一)时间\n即日起至2019年9月15日止。\n(二)方式\n网上报名、快递资料或现场报名。\n报名邮箱：jianduke@dpxq.gov.cn，报名资料及邮件主题请以“应聘职位+姓名”命名。\n快递及现场报名地址：深圳市大鹏新区金岭路1号大鹏新区管委会2号楼2403室。\n报名咨询电话(工作日上午9:00-12:00，下午2:00-5:00)，联系人：刘小姐，28333287。\n(三)报名资料\n1.大鹏新区发展和财政局公开选聘区属企业财务总监报名表;\n2.个人履职业绩报告(3000字左右，WORD格式);\n3.身份证复印件;\n4.学历学位证书及相关验证证明复印件;\n5.计划生育情况个人承诺书;\n6.户籍所在地派出所出具的无犯罪记录证明;\n7.其他相关材料：任现职文件(单位盖章)、职称证书及相关证明材料、学术科研成果的复印件(扫描件PDF格式)及相关材料，现场报名的应携带原件以备现场查验。\n注：户口所在地派出所出具的无犯罪记录证明因客观原因暂无法提供的，可以先签署承诺书，但在入职前资格复审环节必须提供。\n(四)说明事项\n1.报名人员应当对提交材料和报名信息的真实性负责，弄虚作假者一经查实，取消应聘或聘用资格;\n2.新区发展和财政局将对报名表及其他材料进行复制存档，并根据需要对招聘的全过程或部分环节进行记录并留存;\n3.新区发展和财政局承诺为报名人员的个人信息保密;\n4.符合条件的报名人员，新区发展和财政局将在9月20日前通知本人。\n点击下载>>>\n深圳市大鹏新区发展和财政局\n2019年9月3日\n原标题：大鹏新区市场化选聘区属企业财务总监的补充公告\n文章来源：http://www.dpxq.gov.cn/xxgk/xxgk/tzgg/201909/t20190903_18193524.htm\n热门国企招聘 ，以及国企考试题库 ，关注国企招聘考试微信公众号（\ngqzpks ）或加入qq群获取!\n"
"提高基层干部工作动力","教育","2018年中共中央办公厅印发《关于进一步激励广大干部新时代新担当新作为的意见》，针对干部动力不足“不想为”、能力不足“不能为”、担当不足“不敢为”等问题开出了药方，对充分调动和激发干部队伍的积极性、主动性、创造性提出明确要求。但仍存在部分干部工作动力不足的问题，为解决这些问题，当前应该做好以下方面工作。\n一、教育引导固根本。针对部分基层干部思想欠稳不安心的实际，有针对性地抓好“三观”教育。一是搞好价值观教育。纠正基层干部的吃亏心理，结合正在开展的“不忘初心、牢记使命”主题教育，解决好“当官干什么”这一根本问题，教育和引导基层干部消除攀比心理，调整心态，安心本职。二是结合工作实际，搞好苦乐观教育。扎实开展正确对待苦累、正确对待得失、正确对待压力等系列教育，引导干部弘扬艰苦奋斗精神，苦干不苦熬、苦中求作为、苦中作奉献，真正做到深爱基层、扎根基层、建功基层。三是着眼干部发展，搞好成才观教育。教育干部正确对待个人成长进步认清自身在政治素养意志品质、作风养成、工作能力等方面的优势弱点，找准出路在哪里，弄懂进步靠什么，激发干事创业的热情动力。\n二、搭建平台强素质。一是提供学习平台。鼓励和支持干部参加各类培训学习，提升学历层次，拓展知识视野，奠定发展基石。二是搭建培训平台。结合各类经验交流和参观学习等方式，加大在岗培训力度，手把手教，面对面传，提高实际工作能力。三是打造实践舞台。广泛开展各类学习活动，营造比学赶帮超氛围，让基层干部增长见识开拓思维，增强干部自我加压、自我提升的自觉性紧迫感。\n"
"2019年浙江省湖州南浔区招聘81人考试职位表下载","教育","【导读】 2019年浙江省湖州南浔区事业单位招聘81人。报名方式：现场报名，报名时间：2019年9月17日(星期二)9∶00—16∶30。华图事业单位招聘考试网整理的浙江事业单位考试职位表下载:2019年浙江省湖州南浔区招聘81人职位表，请及时查看。\n"
"内蒙古警察职业学院隆重举行升国旗仪式","教育","赵永刚强调，学院要按照杨伟东副主席和公安厅党委的部署要求，站在全区公安工作和队伍建设的战略高度，以“功成不必在我”的精神境界和“功成必定有我”的责任担当，发扬“钉钉子”精神，上下同心、锲而不舍、攻坚克难，推进学院提档升级，实现跨越式发展。全体教职工要深入学习全国教育大会精神，以“四有好老师”的标准严格要求自己，坚持立德树人，争当教学名师，成为专家学者，为全区公安队伍培养更多合格的专门人才。要坚持以教学为中心，党委班子全体成员都要走进课堂，与老师们共同研究教学，营造重视教学、尊重人才的良好氛围，切实提高教育教学水平和办学质量，把我院打造成高水平的公安本科院校。\n"
"还在画一字眉，化妆师说这种眉毛才会凸显五官，脸型立体！-高清视频-在线观看-头条视频","教育","还在画一字眉，化妆师说这种眉毛才会凸显五官，脸型立体！\n"
"取消单元格合并，对空白单元格填充数据，学会Ctrl+Enter五秒搞定","教育","Excel统计数据过程中，相信大家最不想碰到的就是合并单元格，因为合并区域会对我们的数据统计造成各种麻烦。取消单元格合并后，除第一个单元格有内容外其他的单元格都成了空值。\n案例说明：如上图所示，我们需要将左边合并单元格的部门，取消合并后填充为右边这样一一对应的样式。许多朋友可能会说，我直接一个个输入就可以了。如果数据量少的情况下，我们一个个输入也是可以的，但是当数据量较大的时候，这样的操做就会非常的耗时耗力。下面我们来学习一下如何五秒快速进行数据批量填充。\n第一步：先选择B3：B10区域，然后按一下取消单元格合并按钮，如下图所示：\n第二步：取消单元格合并后，我们按快捷键Ctrl+G进行单元格条件定位，定位条件选择空值，然后点击确定。这样我们就将取消合并后的空白单元格全部选中。如下图所示：\n第三步：定位全部空白单元格后，我们鼠标点击上分的函数公式窗口，输入：=B3。然后按Ctrl+Enter快捷键，这样空白内容都会被一次性填充。我们在复制内容粘贴一下值即可。如下图所示：\n现在你学会如何对取消合并后的空白单元格，快速的进行数据的批量填充了吗？\n"
