title,category,content
"守护闽侯蓝 环保有行动","社会","　　“闽侯蓝，蓝得那么美。”近段时间来，“闽侯蓝”一度刷爆朋友圈。在守护“闽侯蓝”的过程中，闽侯县环保执法部门积极作为，主动出击，多措并举做好各项生态环保工作。\n　　此前，针对福州胜益泡沫有限公司等荆溪镇关口村企业冒黑烟问题，闽侯县环保局立即派执法人员现场调查，并举一反三对闽侯县内多家企业进行抽查，针对出现类似问题的企业责令停产。\n　　据悉，为了进一步提升闽侯县空气环境质量，闽侯县环保局察大队将定期、不定期对县内在建工地和相关乡镇、企业展开督查，及时制止在建工地扬尘、垃圾焚烧、锅炉冒黑烟等违规行为，责令整改，并通报主管部门或当地政府。\n　　保护闽侯环境、提升空气质量，闽侯县环保局一直在行动。（记者 陈燕 陈枫）\n"
"巴中一超市开业促销发生踩踏事件 现场16人受伤","社会","热门话题：\n上了的扣1，没上的扣05分钟前\n目前，该购物中心已被责令停业，其负责人及相关人员已被公安机关控制，相关情况正在进一步调查中。\n（完）\n上了的扣1，没上的扣0 86人关注\n观察者网用户社区\n:\n赞\n375\n热门话题\n全部专栏\n你知道吧？\n中国人民大学重阳金融研究院执行院长\n公众号：亚洲火车总站\n特朗普已经看烦了吧？带你看看更大的美国\n中国人民大学国际关系学院院长\n人民艺术家\n察哈尔学会研究员\n百闻不如一见/财经如此简单\n以色列海法大学政治学院国际关系博士生\n经济学家，中国深圳综合开发研究院院长\n以全新视角观察新商业\n泛心理科普与服务，美好生活从了解自我开始。\n好莱坞电影从业者，小说《六千夜》作者\n"
"巴中一超市开业促销发生踩踏事件 现场16人受伤","社会","热门话题：\n上了的扣1，没上的扣01小时前\n目前，该购物中心已被责令停业，其负责人及相关人员已被公安机关控制，相关情况正在进一步调查中。\n（完）\n上了的扣1，没上的扣0 86人关注\n观察者网用户社区\n:\n赞\n113\n热门话题\n全部专栏\n你知道吧？\n中国人民大学重阳金融研究院执行院长\n公众号：亚洲火车总站\n特朗普已经看烦了吧？带你看看更大的美国\n中国人民大学国际关系学院院长\n人民艺术家\n察哈尔学会研究员\n百闻不如一见/财经如此简单\n以色列海法大学政治学院国际关系博士生\n经济学家，中国深圳综合开发研究院院长\n以全新视角观察新商业\n泛心理科普与服务，美好生活从了解自我开始。\n好莱坞电影从业者，小说《六千夜》作者\n"
"烟台新安男科医院治前列腺增生损伤仅为电切的1/3","社会","　　老年人身老体弱，做手术最怕的就是损伤大，身体受不了。目前，在国内外的前列腺增生手术中，损伤更小的当属德国铥激光(也称“2微米光”)前列腺增生手术。它的损伤仅为常用的电切手术的1/3，一般一例手术的出血量不超过10ml，而20%以上的电切手术患者需要输血，德国铥激光是老年人再适合不过的前列腺增生手术，被国内外泌尿外科权威誉为“更理想的前列腺增生手术”。我省仅有两台，其中一台就在烟台新安男科医院。而且由“烟威地区微创手术大咖”付成军教授(主任医师)，亲自为患者做手术，手术损伤更小，恢复更快。\n　　损伤仅为电切的1/3，身体几乎不受影响\n　　损伤越小，意味着对身体的影响就越小，也更安全，恢复也更快。如何把前列腺增生手术对患者的损伤降低到更小，一直是困扰着国内外泌尿外科专家们的难题。德国铥激光前列腺增生手术系统，让这个难题迎刃而解。\n　　德国铥激光前列腺增生手术系统，是如何做到把前列腺手术的损伤降低到最小？\n　　“烟威地区微创手术大咖”、烟台新安男科医院业务院长付成军教授介绍，德国铥激光前列腺增生手术，是一种全新的革命性的前列腺增生微创手术，它颠覆了过去各种前列腺增生手术，创造性的采用波长仅为2微米的铥激光，在把增生组织一块块切割下来的同时，迅速汽化凝血。不像常用的电切术那样一片一片往下刮，既大大减少了切割刀数，也极大的减少了出血量，一般一例手术的出血量不超过10ml。不仅对周围正常的小腺管和软组织，不会产生伤害，也避免了电切手术尿失禁、逆行射精、切除不彻底等情况，同时极大的降低了手术风险。\n　　许多患有高血压、冠心病、糖尿病、慢性阻塞性肺疾病等慢性病的前列腺增生患者，因为在别的地方没有德国铥激光前列腺增生手术系统，手术风险太大，医生无计可施，最终在烟台新安男科医院采用德国铥激光手术系统成功实施手术。\n　　不仅出血少，德国铥激光前列腺增生手术更微创，对患者造成的损伤更小。这是因为，铥激光在组织中的穿透深度仅0.3毫米，仅为电切的1/3，这意味着，热损伤深度更小，仅为电切的1/3，远远小于目前最常用的前列腺汽化电切手术。去除组织后留下的凝固层更薄，同样远远小于前列腺汽化电切。凝固层薄，组织修复快，因而不会出现严重的组织水肿、坏死、后发腐肉形成的刺激症状等不良反应。一般术后当天就可以下地，一周左右就可以出院。而电切手术患者术后插尿管时间往往都需要一周。\n　　付成军教授：前列腺增生微创手术，烟台一绝\n　　为了让烟台的前列腺增生患者能够获得更好的前列腺增生手术，烟台新安男科医院不仅原装引进德国铥激光手术系统，而且聘请有“烟威地区微创大咖”之称的付成军教授，亲自为患者实施手术，这样的待遇不是任何地方都能达到的。\n　　付成军教授在烟威地区的泌尿外科领域，那是响当当的大拿，拥有很高的声望，是大家公认的泌尿外科权威专家。他是潍坊医学院教授，烟台地区医疗事故专家鉴定委员会成员，从事泌尿外科临床工作40年，对于泌尿外科专业的常见病、多发病以及疑难杂症，均有较高的诊断治疗水平。加之付教授医德高尚，平易近人，以至于每天点名找付教授看病的患者摩肩接踵。\n　　提及付教授，就不得不说付教授的泌尿外科微创手术。付成军教授是烟台泌尿外科微创手术的开创者之一，在泌尿外科微创手术方面，造诣深厚，手术技艺登峰造极。从90年代起，他先后开展了前列腺和膀胱肿瘤电切术、输尿管镜检查和钬激光碎石术、经皮肾微通道钬激光碎石术、腹腔镜肾肿瘤根治术以及肾上腺肿瘤摘除术、经尿道前列腺汽化电切术、德国铥激光前列腺增生手术等微创手术，为万余例患者解除了病痛，被广大患者誉为“烟威地区的微创手术大咖”。\n　　在众多微创手术中，付教授更拿手的是前列腺增生微创手术，代表着前列腺增生微创手术的更高水平。他做的手术，手术时间短，几乎不出血，而且切除前列腺增生组织多，是烟台一绝。前列腺增生组织残留越多，复发越容易发生，但贴近前列腺包层包膜的增生组织，只有付教授这样的大腕才有能力去切，因为贴近包膜处的增生组织需要极其高超的技术和切除水平，否则容易损伤包膜。很多烟台周边地区的前列腺增生患者，千方百计想找到付教授，让他亲自手术才放心。\n　　有付成军教授这样权威的知名专家，又有德国铥激光这样的先进的国内鲜有的德国前沿技术，加之专门研究男科疾病18年的烟台新安男科医院，也难怪患者会说：治疗前列腺增生，就到烟台新安男科医院，找付成军教授做德国铥激光手术。\n　　相关链接： 烟台新安男科医院特推出“金色9月，关爱男人”活动：原价千元的专业男科检查套餐仅需69元 (能查性功能障碍、前列腺疾病、生殖感染、包皮包茎、男性不育和延长增粗等6类疾病)，尖端男科技术援助最高 1000 元。\n"
"郭峰检查指导“断头路”打通工作","社会","记者胡坤明报道：9月3日上午，市委副书记、市长郭峰来到文苑路（4号路），实地检查指导 “断头路”打通工作。市政府副市长陈河龙参加活动。\n文苑路（4号路）长320米，宽24米，是我市十几都未能打通的一条“断头路”，也是今年年初政府工作报告承诺的十大民生实事之一。它北起滨河大道南至金山大道，是连接景顺小区和教育园区的一条道路，也是群众呼声很高的一条道路。2019年以来，市委、市政府积极回应百姓诉求，加快推进土地征收工作，投入380万元，最终于近日打通了这条“断头路”。\n在项目现场，郭峰认真听取了有关负责人的工作汇报，实地查看了工程进度。郭峰指出，打通城市“断头路”，是市民百姓期盼的重大民生工程、民心工程，是市委、市政府对德兴市民的郑重承诺，必须全力以赴加快完成。\n郭峰强调，城管部门要搞好道路两旁的绿化工作，提高道路的品位。交警部门和教育部门要维护好交通秩序，保障师生的安全出行。各有关部门单位要牢固树立以人民为中心的指导思想，进一步明确目标、强化措施、压实责任，扎实推进项目的扫尾工作，不断提高人民群众的满意度和获得感。\n市政府办、住建局负责人参加活动。\n​\n"
"云南林职院原院长马洪军被双开:收熊掌与他人串供_国内新闻 - 威尔资讯网","社会","原标题：云南林职院原院长马洪军被双开：收受熊掌、现金，与他人串供\n马洪军。 春城晚报 图\n日前，经中共云南省委批准，云南省纪委监委对云南林业职业技术学院原党委副书记、院长马洪军严重违纪违法问题进行了立案审查调查。\n经查，马洪军在担任云南林业职业技术学院党委副书记、院长期间，严重违反政治纪律，与他人串供，伪造、转移、隐匿证据，对抗组织审查；严重违反廉洁纪律，收受熊掌和长时间借用管理服务对象的车辆；严重违反生活纪律，与他人长期保持不正当性关系，造成不良影响；违反国家法律法规规定，利用职务之便，为他人谋取利益，多次收受他人所送现金。其行为已构成违纪并涉嫌犯罪。\n马洪军身为党员领导干部，党性观念淡漠、党纪意识淡薄，其违纪行为性质恶劣，情节严重且涉嫌犯罪，应予以严肃处理。根据《中国共产党纪律处分条例》《中华人民共和国监察法》等有关规定，经省纪委常委会、省监委委员会会议研究并报省委批准，决定给予马洪军开除党籍、开除公职处分。涉嫌犯罪问题及款物由司法机关依法处理。\n马洪军简历\n马洪军，男，汉族，云南华坪人，大学文化，1963年4月生，1981年12月参加工作，1985年6月加入中国共产党。1981年12月至1982年9月在云南省华坪县林业局工作；1982年9月至1986年7月在云南师范大学物理系物理专业学习；1986年7月至1987年8月任云南省讲师团凤庆县支教支队长；1987年8月至1988年5月在云南省林业学校任教；1988年5月至1991年10月任云南省林业学校团委副书记；1991年10月至1992年7月任云南省林业学校团委书记、教导处副主任；1992年7月至1995年4月任云南省林业学校学生科科长；1995年4月至2004年11月任云南省林业学校副校长（副处级）；2004年11月至2005年6月任云南林业职业技术学院副院长（副处级）；2005年6月至2010年10月任云南林业职业技术学院院长（正处级）；2010年10月至2012年7月任云南林业职业技术学院党委副书记、院长（正处级）；2012年7月，任云南林业职业技术学院党委副书记、院长（副厅级）。\n本文标题: 云南林职院原院长马洪军被双开:收熊掌与他人串供\n本文地址: http://www.wellnylon.com/guonei/2444375.html\n"
"女子在数据库中显示为再婚且育有一女，丈夫暴跳如雷 老丈人追查","社会","如果突然知道自己的配偶，之前 \" 不仅有过婚史，还有一个 11 岁大的女儿 \"，估计没有谁不会暴跳如雷。长沙的徐先生就碰到了这种事，他直言不知该怎么面对妻子。\n但妻子真的隐瞒了自己的婚史吗？不是，是系统录入时录错了。如今误会已经解除，但这件事对两个家庭已经造成了较大的影响。\n居住在长沙的徐先生去街道办理证明，得知在人口信息数据库中，妻子贺澄澄（化名）在湘西龙山县结过婚，还有一个女儿。\n感觉受到欺骗的徐先生立即打电话给妻子，要她解释清楚，并直言自己不知道以后该怎么面对她。徐先生的父亲得知这个消息后，更是气得把手中的拐杖丢掉了。\n贺澄澄向夫家隐瞒了婚史？贺澄澄父亲贺先生多次奔波后，终于查明了真相——龙山县洗车河镇工作人员将贺澄澄的信息录错了。\n误会虽然解开，但贺先生认为，这件事对两个家庭影响太大，不排除向相关单位索赔的可能。\n夫家以为儿媳隐瞒婚史，他气得丢拐杖\n徐先生的父亲今年 2 月出了车祸，理赔过程中需要去居住地开证明。7 月 9 日，徐先生与父母前往芙蓉区一个街道办理证明。\n交谈中，工作人员询问徐先生，如果没有生育，到街道公共卫生服务中心产检可享受优惠。徐先生将妻子贺澄澄的身份证号码报给了对方，而工作人员在查询了相关资料后，看了徐先生一眼，将原本对着徐先生的电脑屏幕转了过去。\n徐先生的母亲周女士说，这名工作人员随后悄悄告诉她，经查询，贺澄澄在全省全员人口信息数据库显示早已经结婚，之后离异。贺澄澄还在龙山生育一女，今年 11 岁。\n周女士听到这个消息，差点晕了过去。她将这个消息告诉了儿子。为了防止是小两口在老家录入信息时搞错了，周女士还委托益阳赫山区的村干部核查一下。\n村干部核查后，确认系统中显示，贺澄澄 2007 年在龙山县与一名黎姓男子结婚，并生育一女儿，后离异，身份证号与贺澄澄完全一致。\n村干部说，\" 电脑系统记录不可能有假。可能是你儿子之前已经知道，但不好告诉你们。只要儿媳对你们好，这个就不要追究了。\" 这句话让周女士很难受，周女士的丈夫更是气得将手中的拐杖都丢掉了。\n周女士说，儿子儿媳去年 1 月完婚，儿媳性格好，对他们两位老人也很好。但是 \" 如果儿媳妇在这件事上隐瞒了我们，那是不可原谅的。\"\n徐先生得知此事情绪也非常激动，打电话要妻子立即请假，一起来社区核对情况。\n娘家老丈人奔波多地为女儿证清白\n贺澄澄说，接到丈夫电话时，还以为他在开玩笑。但听到丈夫情绪相当激动，她在办完事后回到家，极力解释自己不可能在 10 年前就已经结婚生子。\n但贺澄澄可以感觉到，虽然不断解释，但老公和公公婆婆还是有不信任的感觉，家里的气氛也变得很 \" 尴尬 \"。这件事发生后，两口子之间的话也越来越少。\n贺澄澄的父亲贺先生说，7 月 9 日那天，得知所谓女儿曾结过婚的消息，女婿打电话给女儿，开口就是一声吼：你拿我当猴耍啊，把我蒙在鼓里，让我活在欺骗耻辱中，叫我怎么面对你，我活得下去吗？\n贺先生非常气愤，因为他清楚女儿从未结过婚。由于女儿女婿不能经常请假，贺先生先后 10 多次前往女儿户口所在地开福区、老家益阳桃江县、女婿老家益阳赫山区查询情况。贺先生得知，信息录入地在湘西龙山县。贺先生将情况反映给了湖南省卫健委，相关工作人员要求龙山县卫计局对此事进行调查。\n调查\n有人同名同姓工作人员误录信息\n8 月份，贺先生从省卫健委拿到由湘西自治州卫健委、龙山县卫健局、洗车河镇卫计办三级部门的调查复函。洗车河镇计生办在情况说明中称，经过核实，当地确实有名叫贺澄澄的女子与黎姓男子在 2007 年结婚生子后离婚，但此人与贺先生女儿不是同一人。\n说明中称，在信息录入时，因黎姓男子一家人长期在外打工无法联系，仅通过其亲属了解到黎姓男子配偶叫贺澄澄，是长沙人，其他信息无从采集。而当时长沙有两个名为贺澄澄的人，一人为岳麓区居民，一人为开福区居民。因长沙方面未将两人在系统中建档管理，该镇计生办工作人员通过系统查询，查找到开福区的贺澄澄，误以为其就是与黎姓男子结婚的贺澄澄，就将信息录入了系统中。\n在此次调查后，工作人员已经联系了贺先生女儿现居住管理单位计生办修改了相关性。\n湘西州卫健委在复函中也提到，针对此事件，已经对相关责任人进行严肃的批评教育，对基层工作人员工作素养和业务技能进行培训，端正工作态度，提高工作能力和水平，减少工作失误的发生，并做好全员人口信息数据的全面清查。\n贺先生说，事情查清后，在他的要求下，洗车河镇的工作人员已经登门对他和女儿进行道歉。贺先生说，这件事对几个家庭都是极大伤害，他要求当地镇政府进行精神赔偿。\n记者致电洗车河镇杨副镇长和一位田姓负责人，未获回复。\n贺澄澄说，这件事也是对他们夫妻感情的一个考验。徐先生的母亲周女士则称，\" 就像一个衣服破了，打了一个补丁，心里还是有个疙瘩在。\"\n潇湘晨报记者曹伟长沙报道\n"
"提出你的疑问当心彩色哥一沉思就立即准备好了一个谎言李毅吧","社会","阿里，山风景。区管理处说，开放大。陆客到\n“这几位是否江郎才尽张志琴滥用职权，下令将地下车库开挖工程交\n再次，卜道维指出，“十八个月来”，北京对\n冯珞和左诚仁夫妇二人，在深，圳安家四年了，有车有房有孩子，家。庭年收入在20万。元左右，拼搏在这座竞争异常激烈的移民城。市也让这对夫妇感到压。力。“在深，圳钱是赚不完的，有那么多标杆人物在那，很多大学同学已经自己创业小有成就。”左诚仁说。然而沉重的房，贷、孩子日后的教学经费以及父辈养老问题让他们觉得难以松懈，“在别人看来，我们夫妻俩生活在大城，市，似乎什么都有了，却不知道我们承担着怎样的压，力，有时觉得透不过气来。”左诚仁说。\n在复建居屋的支持者看来，以上都是一些头痛医头，脚痛医脚的短期政策。但是既要遏制楼。市泡沫风险，又要防止手法过硬，伤害到已置产者的利益，特区政，府唯有以温柔手段将泡沫挤出。从市。场中抽身，体现了政。府对自身责权的思考。在奉行自由经济的香。港，政。府一直在兼顾市，场与社会责任。(记者乐天）\n为了一点小事，安华还经常逼迫妻。子娘家人赔礼、磕头、罚跪等，威胁张豪一家人。就在命案发生的那个星期，安华又去岳。父家闹过三次，闹事、殴打、侮辱、威胁各种手段齐上演，妻。子张欣一家人对他又恨又怕。\n对于余东阳的做法，市民看法不一。在附近酒吧工作的王女士说，余东阳一个人在宝，鸡，生活圈子又窄，以这种方式征婚可以理解，但应该在启事上多写一些详细的、能查证的个人信息，让人看起来更可靠一些，也许就能遇见合适的对象。很多年轻人则把小余和最近的网络红人“犀利哥”联系在一起，从他的菜摊前经过时，都会打趣地叫一声“真情哥”。文/图记者刘俊\n但她们在成家之后，生活轨迹却有不少相似之处。双双成为政党领袖夫。人而要为政治奔忙自不必说，两。人都处事低调不喜欢出风头，如果不是为了丈，夫的竞选，两，位夫。人都极少出现在媒体面前。她们都注意维护丈，夫以及自身的公众形象。在家庭生活方面，两。人都曾经不幸地有过早夭的孩子：萨曼莎的长子去年离世；2002年，萨，拉的第一个孩子出世后仅10天便因脑出血而夭折。（李静）\n3月22日，距离云。南丽江。市14公里的玉龙县新团村附近山。林发生火，灾，火，势凶猛，浓，烟冲天。火，灾发生后，当地武警古城森林中队和林业工作人员及时赶赴火，灾现场灭火，数架直。升飞机轮番在空中向火，场洒水。据当地村民称，起火山，林主要为松树，以前从未发生过火。灾。导致火，灾的原。因可能与近来当地持续大。旱有关。截止目前，火，势未见减弱，真正起火原，因有待进一步查明。中新社发潘旭临摄\n对于融，资融券业。务在经过了首日的平淡后，接下来是。一个什么样的市场局面，以及该业，务的开展对于证券市，场的整体态势又有什么样影响等问题，该人士表示，虽然第一天表现平淡，但融。资融券业，务在进入一个正常的轨道之后也会有一些小小的波澜。\n有关专家提醒，街头很多小店的油炸羊肉串、油炸鱿鱼、炸油条的摊位通常使用金属制的电加热油箱，里面的油经常是一天反复加热、使用很多次，几乎很少看到更换，这种油对身，体的伤害很，大，建议尽量少食用。\n2009年2月初，吉林省辽源市民刘。女士通过电，话向河北某商家订购一款新上市的“ZTC”8188型手机。双方达成协议，货到付款。速，递公，司在送货时，告知要先付款后验货。刘，女士打开邮包发现手机无法开机、主机封条撕毁，当即要求速，递公，司退款并将货物返回商家。然而，速，递公，司工作人员却告诉她，公，司只管按时把商品送到消费者手中，如果刘女。士对速，递公。司提供的服务有异议，可向速，递公，司或消协投诉。但如果是邮购物品有质量问题，那是商家的事情，速，递公，司不能为此负责。全文\n张映上：我们正在努力使之成为常态，请你放心。我们市委、市政府和区委、区政府对我们目前的公示非常关心、关注，非常支持和成全。我感到浑身是劲，生怕辜负组织和老百。姓的信任。\n中新网3月23日电据新华澳报报道，一年一度的两。岸四地武。术盛会——海峡两，岸及港。澳地区传统武。术交流大。赛首，次落户澳。门，将，于本月29日、30日在澳。门塔石体育馆举行。\n“年轻的同事憋了口气，难得盼到一个往上升的机会。”黄文友介绍，而年纪大的警。员，则感觉到很大压力。这些天，很多互为竞争对手的同事，或夹在竞争对手之间的警。员，见面时很少聊换岗话题。\n"
"每天做家务就不用体育锻炼了？体力劳动能替代体育运动吗？","社会","原标题：\n　　当今社会，健身运动成了一种休闲娱乐的方式，下班以后，和朋友一起打打球、跳跳舞、做个瑜伽甚至是去健身房运动一个多小时……都是提升身体素质的途径。但是，现代人生活节奏普遍比较快，平时工作、家务、子女教育占用了大量时间，各种各样的原因都能成为不规律运动的借口，有人就提出，我工作就是做体力劳动的；还有人提出，我天天做家务，言外之意，我们就不需要进行系统的体育锻炼了。这就提出了一个问题：体力劳动可以替代体育运动吗？\n　　我们来看一下某大型企业体质检测的数据，该企业参与测试的有3360人，其中男性2677人，占79.7%。受测人员的年龄分布在20-60岁之间，平均年龄45.5岁，80%的受测人员是一线工人，需要体力劳作，且工作时间是三班倒，平时疏于体育运动。这样的人群与一般办公室工作人群的特点不一样，比较具有代表性。他们接受了身高、体重等身体形态测量；肺活量、台阶试验等身体机能测试；握力、反应时、闭眼单脚站立、坐位体前屈、纵跳、俯卧撑、仰卧起坐等身体素质测试。测试的结果，不合格人数的占比达到12.7%，反而高于2018年南京市国民体质检测7.2%的不合格率。实测证明，体力劳动不能替代体育运动的效果，这是为什么呢？\n　　原因有三点：\n　　1、由于职业的特点，体力劳动的动作比较单一，全身各部分肌肉的负担轻重不均；而各种体育运动却可以有目的地让全身肌肉得到活动，特别是加强劳动中活动不多的部位的锻炼，能加速疲劳肌肉的恢复。\n　　2、大部分的体力劳动属于无氧运动，对提高肌肉力量和耐力，有一定效果，对心肺功能的锻炼则显得不足；也有部分体力劳动属于有氧类的身体活动，相对于久坐不动而言，对改善心肺功能也有一定益处，但大多由于强度不够，对心肺功能的提高效果不如长期、系统的跑步、游泳、登山、跳绳等有氧运动。\n　　3、体力劳动往往在动作上不考虑人体关节、肌肉运动的规律，长期劳作的结果，不但对身体无益，反而有害。实际上体力劳动属于集中某个身体部位运作，容易导致身体某部位受损，因此也被称之为职业病，这需要人们通过适当的体育运动来弥补。\n　　实际上，人们在体力劳动后进行一些轻松的体育运动，身体疲劳的恢复速度要比静坐或静卧的休息效果更好。就短期效果而言，体育运动有助疲劳消除；就长期的效果而言，体育运动可以改善体质，提高劳动效率，长久减轻劳动活动中的疲劳。所以，对于长期从事体力劳动的人来说，还是应该经常因地制宜地参加一些体育运动。\n　　例如，在劳动过程中做几节生产操、工间操，伸伸腿、弯弯腰，或者有意识做几节与自己劳动姿势相反或改变体位的活动，如持续弓身弯腰的，可做些后仰伸展的动作；搬运装卸重物后，可做些放松四肢的活动等，缓和一下机体的紧张程度，使机体得到必要的放松和休息。\n　　总之，体力劳动不同于体育运动，从事体力劳动的人就不用进行体育运动的观念是错误的。在体力劳动后，适度的体育运动很必要，需要注意的是，应讲究方式方法。\n　　一般讲，在强度较大的体力劳动之后，不宜进行剧烈的体育运动，因为在重体力劳动中机体已经消耗了大量的能源物质，机体已经很疲劳了，这时如果继续进行大负荷的体育运动，就会使疲劳加重、恢复速度减慢，影响第二天的工作。\n　　在重体力劳动后可进行一些强度较小的体育运动，如拉伸、散步、慢跑、游泳、交谊舞等活动，使神经中枢的兴奋转移，使代谢产物的排除加快，使参与劳动活动的肌肉得到充分放松和休息，使疲劳的消除速度加快，使机体的恢复更充分。\n　　那么，科学地进行体育运动，需要注意哪些事项呢？\n　　1、科学的体育运动需要在锻炼前做好充分的准备活动，准备活动不但能使基础体温升高，肌肉深部的血液循环增加，肌肉的应激性提高和关节柔韧性增强等，也能减少锻炼前的紧张感和压力，这在很大程度上可以预防损伤的发生。\n　　2、科学的体育运动后需要放松活动，放松活动是指通过放松的方法使体温、心率、呼吸及肌肉的应激反应恢复到锻炼前的正常水平。从预防损伤的角度来看，这同运动前的准备活动一样重要。根据不同的运动项目进行针对性的放松，可以防止锻炼后出现的肌肉酸痛，有助于解除精神压力。\n　　3、科学的体育运动需注意自我保护，我们在锻炼过程中密切注意自己的身体反应，不要过量运动，出现不适不要大意，要及时检查。\n　　4、科学的体育运动需加强易损部位的训练，加强易损部位和针对较弱部位的训练，提高它们的功能，例如预防踝关节损伤，平时应加强踝关节肌肉的训练，提高踝关节肌肉的力量，增强肌肉对关节的支持力。\n　　5、科学的体育运动需使用必要的运动护具，在许多运动中，使用运动护具是非常必要的，如护腕、护膝、护肘等护具的使用，极大地防止了很多严重的运动伤害的发生。另外，一双合适的运动鞋及适合自己的运动装备（如球拍等）也可明显降低运动损伤。\n　　6、科学的体育运动需补充电解质，运动时我们会大量出汗，许多电解质成分也会随汗液排出，我们要及时补充这些流失的电解质，否则会发生肌肉“抽筋”等情况，进而导致运动伤害的发生。比较简便有效的方法就是饮用运动型饮料，这些饮料中一般会含有人体所需要的各种电解质。\n　　明确了体力劳动不能替代体育运动的认识，从个人角度来说，体力劳动从业人员也应当积极参与体育运动，科学健身，缓解体力劳动对身体造成的损伤，增强自身身体素质，促进身心健康；从单位角度来说，应当主动关注一线工人、体力劳动从业者的健康和运动状况，从制度层面加以引导，制定推广体育运动的政策、创造更多的科学健身的场所和平台，使广大体力劳动从业者也能提升参与体育运动的意识，通过科学运动促进身体健康，改善精神面貌，获得安全感幸福感。\n"
"东丽合成纤维、中纺实业等公司行政许可事项公示（8.26-8.29）","社会","东丽合成纤维、中纺实业等公司行政许可事项公示（8.26-8.29）\n序号 办件号 审批事项名称 办结时间\n1 201908130030 东丽合成纤维（南通）有限公司(城镇污水排入排水管网许可申请) 2019-8-26\n2 201908130023 南通市亚联针织染整有限公司(排水许可延期申请) 2019-8-26\n3 201908120053 南通中纺实业有限公司(排水许可证延期申请) 2019-8-26\n4 201908140023 通富微电子股份有限公司 (城镇污水排入排水管网申请) 2019-8-26\n5 201908160045 南通市中央创新区建设投资有限公司(世纪大道夏家桥河箱涵及海鲜坝河箱涵) 2019-8-26\n6 201908160040 南通市中央创新区建设投资有限公司(泾十七路与青年中路观阳路洪江路连接，规划支路与观阳路连接) 2019-8-26\n7 201908160035 南通市崇川区城市建设工程管理中心(星城路学堂路交叉口开正式道口需拆除人行道和中分带) 2019-8-26\n8 201810250034 南通市港闸区国有资产经营有限公司(办理新建道路占用纺配河南北侧（与长泰路交界）绿化手续) 2019-8-27\n9 201905310026 南通创宇置业有限公司(办理开道口占用观阳路南侧(与盘香路交界）绿化手续) 2019-8-27\n12 201808010024 南通市汇鑫铸造有限公司(南通市汇鑫铸造有限公司排水许可申请) 2019-8-29\n13 201908120046 南通中集特种运输设备制造有限公司(排水许可证延期申请) 2019-8-29\n14 201908120050 南通中集顺达集装箱有限公司(排水许可证延期申请) 2019-8-29\n15 201908260004 南通市天城建设投资有限公司(办理设置交通标志占用国安路与通富路交叉口绿化手续) 2019-8-30\n16 201908260005 南通市天城建设投资有限公司(办理设置交通标志占用国安路与盘香路交叉口绿化手续) 2019-8-30\n"
"甘井子区伏季休渔执法攻坚战圆满收官","社会","甘井子区伏季休渔执法攻坚战圆满收官\n日期： 2019-09-03 00:31:37\n【字号：\n大 |\n中 |\n小】\n　　为涵养海洋渔业资源，甘井子区农业发展服务中心立足岗位、锐意进取，牢固树立“绿水青山就是金山银山”意识，在区委区政府的正确领导下，坚持“四个意识”和新发展理念统一思想，把促进渔业资源可持续发展作为中心工作的首位任务，在渔政执法检查、渔业资源管护工作上聚焦发力。9月1日上午12时，历时四个月的2019年度海洋伏季休渔执法工作圆满收官。以实际行动响应了区政府关于打造“东北地区营商环境最优区”号召。\n　　自农发中心主任5月1日亲临中国海监1075艇，打响了我区2019年度伏季休渔执法的第一枪后，伏季休渔工作正式展开。中心抽调精干执法力量，分早、中、晚三个时段，采用定期巡航和不定期巡查的方式，对辖区650平方公里海域展开全覆盖执法，提升了执法装备和执法力量对非法捕捞行为的持续威慑。在长达四个月的休渔期，执法人员持续保持高压态势，始终坚持以“两个结合”“两新举措”加强伏季休渔执法工作，为我区海洋渔业经济健康发展保驾护航。截止休渔期结束，共印发各类宣传材料9000余份，出动执法船、艇巡航检查645艘次，出动工作人员2890人次，车辆369台次。查扣违规渔船62艘次，清理违规渔具5580余片。大连电视台、《半岛晨报》等媒体多次对我单位执法工作进行专题报道。\n　　下一步，区农发中心将立即开展清理取缔禁渔区拖网生产作业及地滚笼、绝户网等禁用渔具专项整治行动，用实际行动保卫伏季休渔以来取得的成果，维护好辖区渔业生产良好秩序，为甘井子区全域发展，守住蓝色粮仓。\n"
