title,category,content
"颜值性能惊skr人 尽在联想暑促装备节--中关村在线","体育","每年高考后的暑促季是一个换机潮，各大厂商都会在这个时候推出自己的暑促政策。目前联想电脑装备节在暑假期间又再度开启，在2018年的7月7日到9月3日期间，购买指定产品可获赠蓝牙耳机、电视果、……\n……\n……\n6199……\n7199……\n7199……\n7199……\n5299……\n4999……\n5099……\n4599……\n10999……\n6999……\n6999……\n4799……\n5999……\n6999……\n4499……\n4999……\n10-29\n10-29\n10-29\n10-29\n10-29\n10-29\n10-28\n10-28\n……\n扫描二维码抢500元优惠券\n"
"再传捷报！独臂铁人王家超：“2020年东京残奥会，我来了！”","体育","据了解，终极世锦赛是本年度级别最高、积分最高、参与人数最多、赛道难度最大的赛事，有来自全球4000多名从15到85岁的业余年龄组和职业精英组选手参赛。而残疾精英组决赛有来自中国、英国、美国、法国，意大利，波兰，乌克兰，澳大利亚，新西兰，德国、俄罗斯、加拿大、巴西、日本和中国香港等28个国家和地区的122名运动员参加。王家超的参加的组别人数最多，有18人，他又是作为中国唯一一名残疾铁人三项运动员参赛。\n"
"宁泽涛里约奥运后曾患抑郁症 住院一个多月全靠忍","体育","网易体育9月4日报道：\n北京时间9月4日，距离宁泽涛退役已经过去半年，如今他没有像其他退役的体育明星一样，迅速走向人生下一条路如当教练、进体制内、开俱乐部等，而是把更多的时间和空间留给了自己的内心。近期，他在接受采访时透露，里约奥运会后他曾患上抑郁症。\n2015年，宁泽涛在喀山世锦赛拿到男子100米自由泳金牌，成为第一个在百米自由泳项目里游进48秒的黄种人。2016年，由于受到各种场外因素的干扰，训练质量并不如意，里约奥运会，宁泽涛100米自由泳名列第12，50米自由泳排在第30。年底，央视纪录片揭示了奥运前一个多月宁泽涛的经历：饭卡被消磁，让他搬离运动员公寓，调离主管教练，不让他进行系统训练、诬陷涉药等……这让原本在奥运会后非常低调的宁泽涛，再次走在了风口浪尖。\n在最新的宁泽涛专访中，他透露自己2017年争议最集中的阶段，“除了体重急速下降，还开始出现重度焦虑的状况，最终被医生确诊为轻度抑郁症。”文章还指出，当时宁泽涛在医院住了一个多月，而担心儿子的宁父，只能在医院外不远处找了家宾馆住下，提心吊胆地守着他。伴他一路走过来的老朋友表示那段时间，宁泽涛“只一个字，‘忍’，就这样生熬过来。”\n"
"中小学科学备课大师-首页","体育","物理备课大师——全站免费，无需注册，天天更新，伴您成长！\n☆今日美文☆\n您现在的位置： >> >> 首页\n科学-备课中心\n最近更新备课资料列表-『点击左侧目录，下载更多……』\n08-26\n07-02\n05-01\n05-01\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-19\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n03-15\n公益网站 全站免费 无需注册\n专注于中学物理在线备课 站长qq：540287200\n"
"外媒：苹果将于2020年推出新的低成本iPhone","体育","新浪科技讯 北京时间9月4日下午消息，据日经报道，苹果公司将于2020年推出新的低成本iPhone手机。\n"
"苹果 MacBook Pro官方宣传视频","体育","苹果 MacBook Pro官方宣传视频简介：苹果 MacBook Pro官方宣传视频－苹果 MacBook Pro（MJLQ2CH/A）官方宣传视频-中关村在线.\n"
"俄新星3-1击退瓦林卡 携11连胜首进大满贯四强","体育","网易体育9月4日报道：\n2019赛季美国网球公开赛展开男单1/4决赛的争夺。俄罗斯新星用7-6(6)，6-3，3-6，6-1的比分击退2016年赛会冠军得主瓦林卡，11场不败首进的四强。梅德韦杰夫在温网之后拿到19胜2负的成绩，他成为2010年德约科维奇后最年轻的美网四强，并第一次拿到年终总决赛的入场券。\n辛辛那提大师赛冠军梅德韦杰夫开场即破掉瓦林卡首个发球局，但右腿缠上绷带的他其实底线进攻手感一般，俄罗斯人还在该盘送出7个双误。瓦林卡4-5落后时反破掉梅德韦杰夫的发球胜盘局。双方战至抢七，梅德韦杰夫5-6落后化解了一个盘点。瓦林卡正拍出界浪费良机，梅德韦杰夫直落3分翻盘。\n次盘梅德韦杰夫还是率先破发，建立起3-1的领先优势。俄新星将首盘的21次主动失误降低至次盘的4个，瓦林卡无力翻盘。\n第三盘瓦林卡拿下开始9分中的8分，他牢牢保持领先地位。第9局瓦林卡的发球胜盘局，双方激战12分钟，梅德韦杰夫先后葬送掉4个破发点。瓦林卡则拿下了自己手中的第3个盘点。\n瓦林卡生涯至此6次在先丢2盘的情况下上演大逆转，而本场他未能重复这样的壮举。第4盘瑞士名将崩盘，梅德韦杰夫连保带破3-0领先，瓦林卡守住第4局的发球局，梅德韦杰夫很快再下3局锁定胜利。\n这场比赛是梅德韦杰夫今年拿到的第49场单打胜利，赛季胜场暂列ATP榜首。\n本文来源：网易体育\n责任编辑：璐婷_NS5242\n"
"洛夫伦：和克洛普再次进行了交流，他称我很重要","体育","北京时间9月4日讯 今年夏天，利物浦中卫洛夫伦曾和罗马等队传出了绯闻，但克罗地亚人最终还是留在了安菲尔德。\n对于自己的处境，洛夫伦表示：“上周我和克洛普再次进行了交流，他称自己很理解我，他知道我不开心。但是，他也说道：‘现在一切都结束了，我希望你重新确立自己的方向，我发现你很重要’。”\n“我正处在职业生涯的黄金年龄，状态良好，心态也很不错，你无法通过金钱去购买一些经历。”\n"
"NBA巨星库里来华 参与一嗨租车活动赢豪华礼包","体育","想与NBA巨星斯蒂芬·库里来一次亲密接触吗？想近距离一睹三届总冠军得主、金州勇士队当家球星的风采吗？想领略“萌神”的可爱风范吗？如果想，现在就请登录一嗨租车官网或一嗨租车手机APP，在“一燃到底，嗨行天下”活动页面扫描二维码参与报名抽奖，即有机会获得“库里2018中国行”的极致礼遇。\n作为一嗨租车品牌形象代言人，2018年9月8日至10日二天时间里库里将受邀现身武汉，与热爱自己的球迷相聚。在这次一嗨租车特别为用户和球迷们推出的“豪华礼包”之中，诞生一位“幸运儿”，同时得到一嗨租车所提供的与库里合影的机会，现场库里将把一件库里夺冠T恤赠予这位幸运用户，更可能得到库里的亲笔签名，除此之外，幸运用户出行也无后顾之忧，因为一嗨租车将会报销该获奖用户的返程路费，以及活动当天的酒店住宿费用。\n“库里武汉球迷见面会”是库里第二次以一嗨租车首席品牌代言人身份来华与球迷互动。令人欣喜的是，随着双方的合作程度的不断加深，一嗨租车对于“库里中国行”的筹备与安排也越来越得心应手，还同步推出“库里合影豪华礼包”，互动性更强也更令球迷们开心。\n虽然，与库里合影的幸运者只有一位。但一嗨租车同时也推出了更多奖项。从即日起至9月21日，在一嗨用车的用户单笔订单大于等于800元小于等于1900元，还车时可获得一张满300元减20元的租车券；单笔订单大于1900元小于等于2700元时，可在取车时随机领取手机支架或NBA手环一个；单笔订单大于2700元时，在取车时可随机获得NBA水壶或NBA背包一个。\n作为在纽交所上市的国内租车企业，一嗨租车在全国300多个城市拥有4000多家服务网点，无论是的一、二、三线城市的网络衔接度，还是异地租还车的便捷度都走在行业前列。而且，一嗨租车在服务功能也不断推陈出新，尤其是“闪租”、“车型组”等服务更深受广大年轻租车群体的喜爱，“高铁/飞+一嗨”已成为他们出行的首选。\n"
"西媒曝梅西巴托梅乌颁奖礼0交流 全因内少交易黄了","体育","网易体育9月4日报道：\n欧洲五大联赛的转会窗在9月2日相继关闭，在最后的一天，巴黎球星内马尔并没有加盟巴萨，这笔传了一个夏天的转会交易以失败告终。西班牙塞尔电台名嘴Manu Carre?o表示，由于内马尔未能加盟巴萨，这使得梅西与巴萨主席巴托梅乌之间的关系非常冷淡。在上周的欧冠抽签仪式（欧足联赛季颁奖典礼）中，梅西与巴托梅乌几乎没有交流。\n内马尔在2017年的夏天离开巴萨，虽然他与巴萨俱乐部有些矛盾，但是与队内的梅西、苏亚雷斯以及皮克等核心球员的关系却非常好。因此在今夏媒体曝出内马尔要回归巴萨的时候，梅西的内心是欢迎的。\n头牌渴望内马尔回归，巴萨高层也只能尽量满足梅西的愿望，但是英国媒体《每日邮报》分析称，其实巴萨根本就没有全力引进内马尔，俱乐部作出要引进内马尔的动作就是为了取悦梅西。来自法国的媒体更是指出，其实巴萨真正的提出对内马尔的报价是在上个月的27日，而这距离夏窗关闭时间非常短。\n由于巴萨引进内马尔存在敷衍的现象，这也使得梅西有些不满。西班牙塞尔电台名嘴Manu Carre?o表示，这也使得梅西与巴萨主席巴托梅乌之间的关系非常冷淡。他也举出了例子，在上周的欧冠抽签仪式上，梅西与巴托梅乌就很少交流。当时的巴托梅乌几乎躲着梅西，他不想向梅西解释签约内马尔失败的问题。\n内马尔今夏回归巴萨已经没有了可能，但是根据媒体报道，在明年一月的冬窗或者明夏的夏窗，内马尔都可能会再次与重返巴萨联系在一起。而在明年夏天，由于内马尔与巴黎合同满三年，过了合同保护期，因此内马尔如果铁心离队，巴萨仅需支付1.7亿欧元就可以签下内马尔。\n但是需要指出的是，就在今日，西班牙媒体爆料称，内马尔与巴萨在2017年关于忠诚金的官司还会继续开打，内马尔想回归巴萨，但是却执意打官司，这操作有些难以理解。\n【欢迎搜索关注公众号“足球大会”：只做最有意思的足球原创】\n"
"参赛规模最大、年龄最小仅9岁 全国民族运动会河南代表团准备好了！","体育","大河网讯 （记者 宋向乐）第十一届全国少数民族传统体育运动会河南省代表团于9月3日成立，本届运动会河南代表团的情况如何？大河网记者为您打探。\n所有项目均能看到河南运动员参赛\n作为东道主，河南省代表团548名运动员将参加全部17个竞赛项目和10个表演项目共102个小项的比赛。\n其中竞赛项目17个：河南大学（秋千、珍珠球女队）、郑州大学体育学院（毽球、珍珠球男队）、河南城建学院（蹴球）、南阳师范学院（高脚竞速）、黄淮学院（陀螺）、平顶山学院（板鞋竞速）、河南省体育运动学校（民族式摔跤、押加）、洛阳市回民中学（木球）、省武术管理中心（民族武术）、郑州西亚斯学院（民族健身操）、河南省一帆水上运动俱乐部（龙舟、独竹漂）、郑州中汇体育健身服务有限公司（射弩）、河南威正体育发展有限公司（花炮）、郑州市（民族马术）。\n表演项目10个：河南大学（太极神韵、锁武天下—追梦中国）、登封塔沟武校（武魂《少年强》）、登封鹅坡武校（群猴戏狮）、平顶山学院（豫龙腾飞、柔力民族情）、郑州大学体育学院（中华射艺）、开封市回民中学（武韵绳彩）、洛阳市空竹协会（集体空竹球）、漯河市少数民族体育协会（空竹球比赛）。\n规模最大\n本届运动会河南代表团由来自回、蒙、满等23个民族的548名团员组成，其中运动员435人，将参加全部17个竞赛项目和10个表演项目共102个小项的角逐。为本届运动会参赛规模最大代表团，也是河南省历届参赛规模人数最多的一次。\n最小年龄为9岁\n据了解，本届运动会河南代表团最大年龄为68岁的高金柱，参加的是表演项目空竹球比赛。年龄最小的是9岁的马溢然，参加的是表演项目集体空竹。\n"
"影／韓郭整合卡關？國民黨：郭台銘要的 我們給不起","体育","國民黨今天召開中常會，針對目前換瑜傳聞不斷，多名中常委紛紛出面喊話，一方面希望郭台銘 能回歸黨內加速整合，另一方面也強調若郭董獨立參選，黨中央將祭出黨紀處理，不排除開除黨籍。中常委曾文培也說：「現在郭台銘要的，中國國民黨給不起啊」，暗指黨內整合陷入瓶頸。\n"
"全国百余老知青齐聚温州驰骋“黑白世界”","体育","　　116名参赛棋手，年龄最小60岁，最大76岁。日前，“润莱杯”第六届全国老知青围棋赛在温州落幕，来自全国20个省、自治区、直辖市和澳门特别行政区的40支代表队欢聚对弈，赛事规模创历届之最。\n　　比赛分成甲组（业余5段及以上）和乙组（业余4段及以下），参赛的知青老战友不仅有昔日建设祖国的共同经历，也是上世纪七八十年代全国各地的业余围棋元老和精英。\n　　甲组中，上海浦东一队、江苏队、泰州棋院一队是团体冠军的夺冠热门，韩启宇6段、蒋长生6段、朱泓6段等则是个人夺冠大热门。其中，韩启宇曾于1992年夺得全国晚报杯围棋赛冠军，此前五届老知青围棋赛，他曾夺得前三届和第五届冠军。另外，今年66岁的杨一代表重庆队参赛，他也是世界冠军古力的恩师。东道主温州共派出3支队伍共8人参赛，分别是温州一队、温州二队和温州平阳队。\n　　最终，经过3天8轮激烈比拼，由韩启宇、陈兴邦组成的泰州棋院一队夺得甲组团体冠军，上海浦东一队、天津北洋一队获得亚军和季军，由谷传省、戴元影组成的温州一队获得第7名。泰州棋院一队的韩启宇6段以7胜1负的战绩夺得甲组个人冠军，六届老知青比赛，他一人夺得5次个人冠军，温州选手谷传省以5胜3负获得甲组个人第11名。\n"
"全国男子篮球联赛第13轮贵州森航2分险胜郑州大运","体育","原标题：全国男子篮球联赛第13轮贵州森航2分险胜郑州大运\n　　新华网贵阳8月28日体育专电（记者黄勇）2015年全国男子篮球联赛（NBL）第13轮的一场比赛在贵州遵义汇川体育馆举行，贵州森航队主场以98：96战胜郑州大运队，11胜2负积24分仍居积分榜第三。\n　　本轮赛前，贵州森航与郑州大运队之间相差4分，分列第三位和第五位。双方这轮比赛的胜负对两队的排名影响极大。\n　　贵州森航队本场比赛的最大功臣仍是外援泰勒·威尔克森，全场拿下46分。在首节比赛，泰勒独得16分，帮助球队实现反超。在最后一节的关键时刻，泰勒保持了较高的罚球命中率，帮助球队最终2分险胜。他个人本赛季的总得分也达到428分，在球员中位居第二。\n　　2015全国男子篮球联赛缩减到9支队伍参加，常规赛共进行16轮，全部比赛将于9月4日结束。前八名进入季后赛。\n(来源:新华网)\n更多精彩:\nhttp://www.1tongshui.cn\n"
"2019-2020赛季CBA赛程出炉 辽粤11月","体育","网易体育8月23日报道：\n今天下午，CBA公司在官网上发布了2019-2020赛季的赛程，银行与本钢将于11月1日在东莞打响新赛季第一战！季后赛将于2020年3月15日打响。引人注目的总决赛将在4月26日开打，万众瞩目的总冠军最迟将在2020年5月13日决出。\n相关阅读：\n赛制则与上赛季保持一致，主客场制，同一小组之间四循环、不同组双循环。比赛强度则由上赛季的一周三赛改为三周八赛。常规赛共46轮，将从11月1日开始，2020年3月12日结束。季后赛则将于3月15日正式打响，常规赛排名前4的球队直接晋级八强，排名第5-12位的球队则进入12进8轮的比赛，争夺另外四个八强席位。12进8轮的赛制为三战两胜（1-1-1），四分之一决赛为五战三胜（2-2-1），半决赛为七战四胜（2-3-2），总决赛为七战四胜（2-2-1-1-1）。总决赛第一场比赛的日期为4月26日，最晚于5月13日结束。2020年全明星周末则将于1月10日-12日举行。\n与辽宁队在新赛季常规赛中共有两次交手，除了揭幕战外，另一场比赛被安排在1月3日的第24轮，辽宁队坐镇主场迎接广东队的挑战。\n同样备受瞩目的还有广东队与队的对决。在上赛季总决赛中不敌广东队的新疆队在新赛季厉兵秣马，将在常规赛中两度与广东队交手，分别是11月19日第七轮客场对阵广东队，以及1月21日第30轮的主场迎战广东队。\n拥有、队、上海队、龙狮队和北控队的第四组被戏称为“北上广深”组，同样颇具看点。在上赛季四分之一决赛的对决中，深圳队在主场连输2场的情况下连扳3场，完成了对的“绝地大逆袭”。按照赛制，两队在新赛季常规赛中将交手4次。\n备受瞩目的还有4场“北京德比”的较量。新赛季中，曾经带领北京队三夺总冠军的马布里将出任北控队的主教练，并在今年夏天引进了诸多强援。而作为首都的老牌劲旅，北京队势必将积极应对北控队的挑战。四场“北京德比”的时间分别为11月20日（第七轮）、11月26日（第10轮）、1月21日（第30轮）和2月7日（第33轮）。\nCBA联盟还在关键的时间节点上安排了诸多颇具看点的比赛，如12月22日安排了9场“冬至大战”，其中包括龙狮队与广东队的“广东德比”，以及1月1日的3场“元旦大战”，其中包括同样是“广东德比”的广东队与深圳队的比赛。\n在编制新赛季赛程的过程中，CBA联盟聘请了国际知名的赛程编排公司，从地域和时间等多方面综合考虑，并遵循客场尽可能连续（但最多不超过4个）、连续客场时尽量安排同城、同省或近距离球队的连续客场等人性化原则，尽可能做到公平、合理地安排每一场比赛。\n2019-2020赛季是CBA联盟启动“CBA2.0计划”后的首个赛季。未来五个赛季，CBA联盟将重点打造更精彩的赛事产品，提供更贴心的球迷体验和服务，塑造更年轻的品牌形象，打造全新的商业开发体系，从而全方位升级CBA联盟和各俱乐部的运营水平，全面迈入CBA?2.0的新纪元。\n注：所有比赛场馆需待准入工作完成后方可确定于CBA联赛中使用。最终比赛场馆信息与具体比赛时间后续发布。\n（本竞赛日程编排由GotPro提供技术支持）\n本文来源：网易体育\n责任编辑：乔元雷_NS1098\n"
"沃尔是奇才队史最佳控卫！最权威的那个人说的","体育","阿里纳斯与沃尔\n　　北京时间8月17日，前NBA球星吉尔伯特-阿里纳斯在接受采访时称沃尔才是奇才队史最佳控卫，并且给出了原因。\n　　“是的， 我认为沃尔是奇才最佳控卫。”阿里纳斯说道，“有人可能会觉得是我，但沃尔在奇才效力的时间比我长，可能我带来的影响比沃尔更大，我的出现就像火箭升空一样，但是沃尔比我更加稳定持久，这点压倒了我。”\n　　沃尔目前已经在奇才效力了9个赛季，总计出场573场，场均贡献19.0分4.3个篮板9.2次助攻；阿里纳斯代表奇才打了8个赛季，出场357场，场均贡献25.0分4.2个篮板5.7次助攻。\n"
"篮球世界杯H组：背水一战加拿大独木难支 立陶宛连胜携手澳大利亚小组出线","体育","　　新华社东莞9月3日电（记者朱翃　刘金辉）3日，篮球世界杯“死亡之组”H组迎来一场强强对话，由立陶宛队迎战加拿大队。首战告负、已是背水一战的加拿大队首节便被拉开分差，虽然维尔彻率队苦苦追赶，无奈立陶宛队实力强大、多点开花，最终加拿大队69:92负于立陶宛队。两连败的加拿大队无缘小组出线，而立陶宛队携手同为两战两胜的澳大利亚队晋级16强。\n　　立陶宛队首战狂胜塞内加尔队，而加拿大队则不敌澳大利亚队。因此第二场比赛面对强大的立陶宛队，加拿大队唯有取胜才能保留小组出线的主动权。立陶宛队赛前也表示，必须拿下胜利确保提前小组出线。\n　　比赛开始后，两队你来我往，但立陶宛队在攻防两端更为稳健，通过串联在内外线都找到了进攻机会，“双塔”瓦兰丘纳斯和小萨博尼斯更是防守屏障。立陶宛队的乌拉诺瓦斯首节表现突出，4投4中拿下八分。首节战罢，立陶宛队以24:14建立起了两位数的领先优势。\n　　次节，乌拉诺瓦斯依然不断冲击加拿大队的内线，而立陶宛队首节4投0中的外线也开始爆发，库兹明斯卡斯和马修利斯在三分线外不时突施冷箭。加拿大队则依靠中锋维尔彻的里突外投追赶分差，他本节独得12分。立陶宛队46:36领先10分进入中场休息。\n　　易边再战，加拿大队的约瑟夫在第三节频频冲击立陶宛队的内线，维尔彻也成功打成“2+1”，无奈立陶宛队整体实力太强，多点开花，加拿大队始终无法迫近比分。三节战罢，立陶宛队70:54领先。\n　　末节开始不久，立陶宛队的马修利斯和加拿大队的埃吉姆都因为五犯离场。加拿大队不断提速打快攻，经验老到的立陶宛队则不疾不徐，功防两端都把对手陷入阵地战，确保成功率。本节瓦兰丘纳斯和小萨博尼斯组成的“双塔”利用身高优势，频频抢下进攻篮板二次进攻得手。全场比赛，立陶宛队在篮板球上以46:27遥遥领先。本节还有2分半钟时，立陶宛队87:67领先加拿大队，比赛胜负已无悬念。维尔彻虽然砍下全场最高的24分，但无奈双拳不敌四手。\n　　最终，六人得分上双的立陶宛队92:69战胜加拿大队，携手同为两连胜的澳大利亚队晋级本届世界杯16强；同组的加拿大队和塞内加尔队两连败后无缘出线。被誉为“死亡之组”的H组，在两轮小组赛后各队形势就泾渭分明，多少有些出人意料。\n"
"足球“老炮儿”猛起来，气势不输年轻人 不服来战！","体育","　　如果说广场舞是大妈们的“社交圈”，对于许多中老年男人来说，足球场便是他们的精神慰藉自留地。\n　　\n　　奔跑、传球、射门，进球如麻……你没看错，奔跑在绿茵场上的，是一群平均年龄68岁的足球“老炮儿”，气势丝毫不输年轻人。\n　　将足球视为“第二生命”的杨占成正是其中一员。\n　　今年83岁的杨占成是武汉市青少年宫田径足球场上的头号明星，他是中国首批国际足协裁判，1984年担任过泰国皇后杯等国家级联赛。如今，只要天气允许，他的身影必定出现在足球场上。\n　　\n　　在孕育了众多国脚名将的武汉，有不少像杨占成这样的老年足球爱好者，绿茵场便是他们最后的精神慰藉自留地。\n　　在球场上，秃头和啤酒肚都不是事儿，谁踢了一脚漂亮的好球，谁就是整个球场的“爱豆”。\n　　\n　　清晨6点，一场热闹的“足球茶话会”在青少年宫足球场拉开序幕。\n　　此时，家住武昌、汉口、汉阳的足球“老炮儿”们不约而同地背着双肩书包，赶往球场。\n　　\n　　\n　　他们从包里掏出枸杞、茶叶、水壶、香烟和点心，依次摆放在塑料布上，在树荫下支起小马扎，换上球衣、护膝、长袜和黑胶球鞋，开起了踢球前的“茶话会”——这是“老炮儿”们专属的浪漫仪式。\n　　2007年成立的宝岛队是场子上最“打眼”一支老年球队，他们宝刀未老，球技酷炫，一副不服输、不服老的架势。偶尔也会有小年轻前来围观，“老炮儿”们便打趣地说：“你们年轻人体力可能还比不过我们呢，不服来战！”\n　　\n　　宝岛队队长徐佳是一名58岁的退休船员。他介绍，来踢球的最年轻的50岁出头，最年长的有84岁，都是为了锻炼身体、打发时间的退休职工，因热爱足球聚集在一起，是非专业的“草根球员”。\n　　事实上，这些“草根球员”中有不少曾经球场上叱咤风云的大人物。\n　　除了中国首批国际足协裁判杨占成，还有曾任湖北三队前锋的熊国华，前国脚林强，湖北队守门员兼队长的殷立华……\n　　\n　　身体上了年纪，但灵魂依旧追寻刺激。\n　　上午9点，阳光灼热。此时，球队班子自发开始了一场九人制足球赛，吸引不少男女老少驻足观看。酷炫的球技博得场下一声声热血沸腾的“好球”，这是对他们最好的嘉奖。\n　　也有些“老炮儿”因身体原因，不能上球场剧烈运动，只好在场下过过瘾。\n　　今年年初，68岁的孙和平做了两次支架手术，身体刚恢复好，就迫不及待地重返绿茵场，和球友们踢上两脚。孙和平说，自己踢了50余年球，如今身体不比当年，只能在场下和大伙儿一起品品球技、吹吹牛，过过“嘴瘾”。但是能和足球在一起，这就是孙和平心里最快乐的事。\n　　\n　　55岁的老毕是名足球E级教练员，一个月前，他在球场上偶遇几个正在玩皮球的孩子。“这些小孩很有运动天赋，看到他就像看到了小时候爱踢球的自己。”老毕说。\n　　可惜的是，孩子们就读的小学还没有开设足球课。了解情况后，老毕决定免费给孩子当教练。每天早上7点，孩子在父亲的带领下会来到青少年宫足球场找老毕踢球，老毕也会教给他们练一些足球基本功。他说，希望尽己所能为中国足球培养好苗子。\n　　\n　　球场另一端，58岁的老谢正在和三两球友“秀球技”。他当了一辈子的司机，落下了脊椎病和一些慢性病。刚退休不久，他便来到足球场“找组织”。\n　　通过踢足球，老谢的身体越来越好了。他也会用自己的行动来奉劝年轻的女儿：“年轻人嘛，不要做天天玩手机的‘肥宅’，多出门走一走，动一动！”\n　　\n　　“男孩分很多种，但过了40岁只分两种——踢球的和不踢球的。”杨占成换下球衣球鞋，汗流浃背、眼神执着。“足球是我的第二生命。”他说。\n　　\n　　永远年轻，永远热泪盈眶。\n　　退休之后，足球“老炮儿”们终于放下工作的压力和生活的担子。他们重返绿荫场，肆意奔跑，挥斥方遒。恍惚间，仿佛自己又变回几十年前那个意气风发的少年。\n　　\n　　\n　　绿茵场，难说再见！\n　　作者：武一力 张芹 梁婷 马芙蓉\n　　\n"
"陈戌源不赴马尔代夫避给国足加压 给银狐充分“权力”","体育","9月4日，据北京青年报记者消息，足协主席陈戌源探望国足，但不会去马尔代夫观战。不给国足增添压力。\n中国足协主席陈戌源、秘书长刘奕计划将于7日在广州探望正在那里备战世预赛40强赛的国足，并向球队送去祝福与鼓励。\n据了解，陈戌源等足协高层未来将对里皮为首的国足教练团队及以老领队刘殿秋为代表的国足管理团队充分“放权”，陈、刘两人也不会去马尔代夫“督军”。不给国足平添任何压力。返回搜狐，查看更多\n"
"国乒世界第一王牌变壮了！刘国梁亲自调教助他亚锦赛冲冠","体育","中国乒乓球队结束了美国之行后，目前已回国训练，备战2019年亚洲乒乓球锦标赛。其中，中国男乒世界第一、在亚锦赛身兼4项比赛的许昕成为焦点。这段时间他在苦练储备体能，央视乒乓球专项记者李武军在9月3日透露，许昕变得更结实了。\n如今的许昕俨然成为国乒的王牌之一，目前的世界排名第一，今年的公开赛战绩也是国乒球员中最好的。许昕不仅技术状态好，而且身体非常健康，没有伤病隐患。如无意外，在明年的东京奥运会上，许昕应该是国乒的支柱之一，而且可能身兼多项比赛。\n当然，国乒如今也有意锻炼许昕在大赛中身兼多项作战的能力。2019年亚洲乒乓球锦标赛将在9月15-22日印度尼西亚举行，许昕一人报了团体、男单、男双和混双4个项目的比赛，堪称国乒第一劳模。\n刘国梁对许昕的备战工作非常重视，在9月2日的训练中，刘国梁又亲自帮助许昕分析研究训练中的问题。刘国梁去年打造了许昕和刘诗雯的混双组合，两人联手后接连夺冠，这让他们各自的自信心也大大提升，带动了许昕和刘诗雯在单打比赛中也实现了新突破。\n而且，目前国乒男队3大主力国手——马龙、许昕和樊振东，除许昕外都有些令人担忧。马龙虽是大满贯冠军，但是这一年的伤病困扰着他，亚锦赛也只参加了团体；而樊振东则状态起伏，迟迟没有“蜕变”。在这种情况下，国乒看重许昕显然是有道理的。\n许昕将在亚锦赛上冲击4项冠军，他表示：“之前参加了身兼三项的比赛，现在已经做好了挑战四项的心理准备。以往自己跟刘诗雯配合，都是在利用各自能力在比赛，现在希望能够产生1十1＞2的效果。”\n29岁的许昕迎来了乒乓球生涯的巅峰时刻，这与他这些年来保持自律分不开。东京奥运周期，张继科和马龙缺席了比较多的比赛，许昕作为球队的老队员逐渐挑起了大梁，刘国梁回归国乒后对他进行了重点打磨，如今取得了极好的效果。\n附：2019乒乓球亚锦赛赛程（北京时间）\nDAY 1-9月15日（星期日）\n15:00 女团1/4决赛\n17:00 男团1/4决赛\n19:00 女团1/4决赛\n21:00 男团1/4决赛\nDAY2-9月16日（星期一）\n19:00 女团1/4决赛\n21:00 男团1/4决赛\nDAY3-9月17日（星期二）\n11:00 女团半决赛\n13:00 女团半决赛\n20:00 女团决赛\nDAY4-9月18日（星期三）\n11:00 男团半决赛\n13:00 男团半决赛\n18:00 混双1/4决赛\n20:00 男团决赛\nDAY5-9月19日（星期四）\n19:30 混双半决赛\n20:05 混双半决赛\nDAY6-9月20日（星期五）\n15:00 女双1/4决赛\n15:40 男双1/4决赛\n19:30 女单1/4决赛\n20:10 女单1/4决赛\n20:50 男单1/4决赛\n21:30 男单1/4决赛\nDAY7-9月21日（星期六）\n14:00 男双半决赛\n14:40 男双半决赛\n15:20 女单半决赛\n16:00 女单半决赛\n19:00 混双决赛\n20:00 男双决赛\n21:00 女单决赛\nDAY8-9月22日（星期日）\n14:00 女双半决赛\n14:40 女双半决赛\n15:20 男单半决赛\n16:00 男单半决赛\n18:00 女双决赛\n19:00 男单决赛\n*图文来源整理自李武军微博、网络图库。侵删。谢谢。\n精彩内容\n"
"湖北无证女子高速开5码被行拘 交警：你还没个电动车开得快","体育","-\n-\n-\n-\n-\nCopyright\n©\n"
